record_date,catg,close
2023-12-07,I,6986812
2023-12-08,D,26845548
2023-12-08,I,7001819
2023-12-11,D,26845481
2023-12-11,I,7007047
2023-12-12,D,26833040
2023-12-12,I,7018281
2023-12-13,D,26831255
2023-12-13,I,6996955
2023-12-14,D,26839408
2023-12-14,I,7000993
2023-12-15,D,26884830
2023-12-15,I,6999016
2023-12-18,D,26884939
2023-12-18,I,7006346
2023-12-19,D,26869396
2023-12-19,I,7022719
2023-12-20,D,26870589
2023-12-20,I,6999935
2023-12-21,D,26881280
2023-12-21,I,7006386
2023-12-22,D,26880796
2023-12-22,I,7020223
2023-12-26,D,26876125
2023-12-26,I,7029349
2023-12-27,D,26876335
2023-12-27,I,7019748
2023-12-28,D,26891920
2023-12-28,I,7019307
2023-12-29,D,26938518
2023-12-29,I,7062976
2024-01-02,D,26966334
2024-01-02,I,7023794
2024-01-03,D,26967954
2024-01-03,I,7026266
2024-01-04,D,26976929
2024-01-04,I,7029342
2024-01-05,D,26976084
2024-01-05,I,7033606
2024-01-08,D,26973940
2024-01-08,I,7038259
2024-01-09,D,26974750
2024-01-09,I,7050025
2024-01-10,D,26974363
2024-01-10,I,7028076
2024-01-11,D,26985019
2024-01-11,I,7073495
2024-01-12,D,26984681
2024-01-12,I,7073477
2024-01-16,D,26977086
2024-01-16,I,7084466
2024-01-17,D,26977279
2024-01-17,I,7082884
2024-01-18,D,26986541
2024-01-18,I,7083359
2024-01-19,D,26985839
2024-01-19,I,7086503
2024-01-22,D,26985255
2024-01-22,I,7091417
2024-01-23,D,27003770
2024-01-23,I,7105608
2024-01-24,D,27002946
2024-01-24,I,7085429
2024-01-25,D,27031896
2024-01-25,I,7103634
2024-01-26,D,27031564
2024-01-26,I,7103894
2024-01-29,D,27031269
2024-01-29,I,7107204
2024-01-30,D,27058248
2024-01-30,I,7114581
2024-01-31,D,27071862
2024-01-31,I,7119289
2024-02-01,D,27096146
2024-02-01,I,7058870
2024-02-02,D,27095217
2024-02-02,I,7052131
2024-02-05,D,27095044
2024-02-05,I,7058930
2024-02-06,D,27125822
2024-02-06,I,7070743
2024-02-07,D,27125625
2024-02-07,I,7071970
2024-02-08,D,27150017
2024-02-08,I,7078682
2024-02-09,D,27149917
2024-02-09,I,7078261
2024-02-12,D,27148945
2024-02-12,I,7081839
2024-02-13,D,27177925
2024-02-13,I,7091136
2024-02-14,D,27178011
2024-02-14,I,7067304
2024-02-15,D,27184526
2024-02-15,I,7081535
2024-02-16,D,27183667
2024-02-16,I,7083564
2024-02-20,D,27208869
2024-02-20,I,7096252
2024-02-21,D,27209149
2024-02-21,I,7088619
2024-02-22,D,27242557
2024-02-22,I,7089449
2024-02-23,D,27270278
2024-02-23,I,7097920
2024-02-26,D,27270274
2024-02-26,I,7106043
2024-02-27,D,27290139
2024-02-27,I,7115062
2024-02-28,D,27290151
2024-02-28,I,7091997
2024-02-29,D,27380290
2024-02-29,I,7090793
2024-03-01,D,27378941
2024-03-01,I,7014321
2024-03-04,D,27379506
2024-03-04,I,7031386
2024-03-05,D,27394922
2024-03-05,I,7044028
2024-03-06,D,27395073
2024-03-06,I,7045759
2024-03-07,D,27409658
2024-03-07,I,7051749
2024-03-08,D,27410398
2024-03-08,I,7054660
2024-03-11,D,27411563
2024-03-11,I,7059919
2024-03-12,D,27424260
2024-03-12,I,7072944
2024-03-13,D,27424591
2024-03-13,I,7051284
2024-03-14,D,27434194
2024-03-14,I,7052026
2024-03-15,D,27486685
2024-03-15,I,7056153
2024-03-18,D,27486890
2024-03-18,I,7064473
2024-03-19,D,27495560
2024-03-19,I,7086744
2024-03-20,D,27495311
2024-03-20,I,7065863
2024-03-21,D,27511235
2024-03-21,I,7066798
2024-03-22,D,27511504
2024-03-22,I,7070617
2024-03-25,D,27512574
2024-03-25,I,7085614
2024-03-26,D,27500757
2024-03-26,I,7093632
2024-03-27,D,27503290
2024-03-27,I,7069909
2024-03-28,D,27511741
2024-03-28,I,7066868
2024-03-29,D,27511455
2024-03-29,I,7075078
2024-04-01,D,27597003
2024-04-01,I,7030198
2024-04-02,D,27571024
2024-04-02,I,7051268
2024-04-03,D,27570738
2024-04-03,I,7033599
2024-04-04,D,27557980
2024-04-04,I,7040989
2024-04-05,D,27558067
2024-04-05,I,7042576
2024-04-08,D,27559152
2024-04-08,I,7049260
2024-04-09,D,27523838
2024-04-09,I,7057172
2024-04-10,D,27524684
2024-04-10,I,7036332
2024-04-11,D,27509726
2024-04-11,I,7041110
2024-04-12,D,27509637
2024-04-12,I,7043583
2024-04-15,D,27525653
2024-04-15,I,7077550
2024-04-16,D,27491007
2024-04-16,I,7099994
2024-04-17,D,27491018
2024-04-17,I,7085470
2024-04-18,D,27485308
2024-04-18,I,7097787
2024-04-19,D,27484861
2024-04-19,I,7100667
2024-04-22,D,27486474
2024-04-22,I,7105303
2024-04-23,D,27461263
2024-04-23,I,7120619
2024-04-24,D,27461573
2024-04-24,I,7110054
2024-04-25,D,27443682
2024-04-25,I,7111287
2024-04-26,D,27444491
2024-04-26,I,7113924
2024-04-29,D,27445183
2024-04-29,I,7117577
2024-04-30,D,27480960
2024-04-30,I,7136034
2024-05-01,D,27479893
2024-05-01,I,7078394
2024-05-02,D,27462987
2024-05-02,I,7100361
2024-05-03,D,27462532
2024-05-03,I,7085675
2024-05-06,D,27463657
2024-05-06,I,7097190
2024-05-07,D,27453421
2024-05-07,I,7105974
2024-05-08,D,27454501
2024-05-08,I,7087227
2024-05-09,D,27453899
2024-05-09,I,7091013
2024-05-10,D,27453861
2024-05-10,I,7090731
2024-05-13,D,27455172
2024-05-13,I,7096990
2024-05-14,D,27459796
2024-05-14,I,7112713
2024-05-15,D,27444320
2024-05-15,I,7090526
2024-05-16,D,27456419
2024-05-16,I,7096512
2024-05-17,D,27456877
2024-05-17,I,7104021
2024-05-20,D,27458745
2024-05-20,I,7110366
2024-05-21,D,27466194
2024-05-21,I,7119367
2024-05-22,D,27469724
2024-05-22,I,7098530
2024-05-23,D,27473486
2024-05-23,I,7103643
2024-05-24,D,27473812
2024-05-24,I,7114168
2024-05-28,D,27485640
2024-05-28,I,7120528
2024-05-29,D,27487157
2024-05-29,I,7134501
2024-05-30,D,27479078
2024-05-30,I,7130719
2024-05-31,D,27606807
2024-05-31,I,7060309
2024-06-03,D,27604546
2024-06-03,I,7030818
2024-06-04,D,27601037
2024-06-04,I,7054599
2024-06-05,D,27601771
2024-06-05,I,7058130
2024-06-06,D,27590072
2024-06-06,I,7080561
2024-06-07,D,27590413
2024-06-07,I,7082479
2024-06-10,D,27590885
2024-06-10,I,7118536
2024-06-11,D,27576834
2024-06-11,I,7126102
2024-06-12,D,27576421
2024-06-12,I,7104893
2024-06-13,D,27572657
2024-06-13,I,7110924
2024-06-14,D,27571224
2024-06-14,I,7109857
2024-06-17,D,27627954
2024-06-17,I,7122545
2024-06-18,D,27614043
2024-06-18,I,7120068
2024-06-20,D,27596094
2024-06-20,I,7129756
2024-06-21,D,27594481
2024-06-21,I,7139267
2024-06-24,D,27594423
2024-06-24,I,7154180
2024-06-25,D,27580829
2024-06-25,I,7167570
2024-06-26,D,27581122
2024-06-26,I,7143568
2024-06-27,D,27564579
2024-06-27,I,7158198
2024-06-28,D,27612897
2024-06-28,I,7218738
2024-07-01,D,27686612
2024-07-01,I,7154448
2024-07-02,D,27696948
2024-07-02,I,7169093
2024-07-03,D,27696496
2024-07-03,I,7151073
2024-07-05,D,27693475
2024-07-05,I,7158726
2024-07-08,D,27693673
2024-07-08,I,7163717
2024-07-09,D,27709504
2024-07-09,I,7174867
2024-07-10,D,27710406
2024-07-10,I,7150915
2024-07-11,D,27733802
2024-07-11,I,7155137
2024-07-12,D,27734096
2024-07-12,I,7155117
2024-07-15,D,27750725
2024-07-15,I,7160923
2024-07-16,D,27775830
2024-07-16,I,7164324
2024-07-17,D,27775356
2024-07-17,I,7147922
2024-07-18,D,27794421
2024-07-18,I,7151542
2024-07-19,D,27793281
2024-07-19,I,7150971
2024-07-22,D,27793301
2024-07-22,I,7156838
2024-07-23,D,27817639
2024-07-23,I,7170482
2024-07-24,D,27817951
2024-07-24,I,7151627
2024-07-25,D,27834324
2024-07-25,I,7163217
2024-07-26,D,27834220
2024-07-26,I,7167058
2024-07-29,D,27834327
2024-07-29,I,7170089
2024-07-30,D,27864368
2024-07-30,I,7178842
2024-07-31,D,27930512
2024-07-31,I,7174259
2024-08-01,D,27946898
2024-08-01,I,7112505
2024-08-02,D,27946833
2024-08-02,I,7104596
2024-08-05,D,27945958
2024-08-05,I,7113299
2024-08-06,D,27969087
2024-08-06,I,7116699
2024-08-07,D,27969804
2024-08-07,I,7124952
2024-08-08,D,27992304
2024-08-08,I,7131024
2024-08-09,D,27991431
2024-08-09,I,7131096
2024-08-12,D,27992487
2024-08-12,I,7134363
2024-08-13,D,28017164
2024-08-13,I,7143186
2024-08-14,D,28017226
2024-08-14,I,7120398
2024-08-15,D,28032946
2024-08-15,I,7136218
2024-08-16,D,28030070
2024-08-16,I,7137158
2024-08-19,D,28030148
2024-08-19,I,7147886
2024-08-20,D,28055639
2024-08-20,I,7160261
2024-08-21,D,28056284
2024-08-21,I,7137715
2024-08-22,D,28067310
2024-08-22,I,7143041
2024-08-23,D,28067341
2024-08-23,I,7146626
2024-08-26,D,28066894
2024-08-26,I,7158290
2024-08-27,D,28122458
2024-08-27,I,7167034
2024-08-28,D,28122422
2024-08-28,I,7147274
2024-08-29,D,28132285
2024-08-29,I,7147491
2024-08-30,D,28168005
2024-08-30,I,7088052
2024-09-03,D,28252445
2024-09-03,I,7067242
2024-09-04,D,28254186
2024-09-04,I,7089639
2024-09-05,D,28258351
2024-09-05,I,7087221
2024-09-06,D,28253281
2024-09-06,I,7089805
2024-09-09,D,28253300
2024-09-09,I,7093333
2024-09-10,D,28232619
2024-09-10,I,7098542
2024-09-11,D,28232461
2024-09-11,I,7076724
2024-09-12,D,28193986
2024-09-12,I,7079894
2024-09-13,D,28188906
2024-09-13,I,7079875
2024-09-16,D,28245786
2024-09-16,I,7100684
2024-09-17,D,28227360
2024-09-17,I,7123482
2024-09-18,D,28228475
2024-09-18,I,7102795
2024-09-19,D,28220680
2024-09-19,I,7106966
2024-09-20,D,28214575
2024-09-20,I,7105136
2024-09-23,D,28215447
2024-09-23,I,7109189
2024-09-24,D,28195894
2024-09-24,I,7128432
2024-09-25,D,28194235
2024-09-25,I,7109730
2024-09-26,D,28182179
2024-09-26,I,7114188
2024-09-27,D,28208787
2024-09-27,I,7112551
2024-09-30,D,28307312
2024-09-30,I,7157362
2024-10-01,D,28312629
2024-10-01,I,7356318
2024-10-02,D,28313723
2024-10-02,I,7364038
2024-10-03,D,28322639
2024-10-03,I,7355157
2024-10-04,D,28323365
2024-10-04,I,7357150
2024-10-07,D,28321844
2024-10-07,I,7360774
2024-10-08,D,28341720
2024-10-08,I,7375985
2024-10-09,D,28341479
2024-10-09,I,7352362
2024-10-10,D,28353946
2024-10-10,I,7326688
2024-10-11,D,28351123
2024-10-11,I,7356196
2024-10-15,D,28383518
2024-10-15,I,7367754
2024-10-16,D,28386150
2024-10-16,I,7357363
2024-10-17,D,28404121
2024-10-17,I,7364963
2024-10-18,D,28403747
2024-10-18,I,7365985
2024-10-21,D,28403842
2024-10-21,I,7368908
2024-10-22,D,28423307
2024-10-22,I,7379516
2024-10-23,D,28422500
2024-10-23,I,7354871
2024-10-24,D,28452334
2024-10-24,I,7356823
2024-10-25,D,28451879
2024-10-25,I,7363514
2024-10-28,D,28449761
2024-10-28,I,7367646
2024-10-29,D,28469427
2024-10-29,I,7379095
2024-10-30,D,28470182
2024-10-30,I,7376830
2024-10-31,D,28572149
2024-10-31,I,7379452
2024-11-01,D,28567526
2024-11-01,I,7299077
2024-11-04,D,28566348
2024-11-04,I,7318053
2024-11-05,D,28582003
2024-11-05,I,7329104
2024-11-06,D,28582118
2024-11-06,I,7329941
2024-11-07,D,28607119
2024-11-07,I,7336435
2024-11-08,D,28606361
2024-11-08,I,7339035
2024-11-12,D,28620033
2024-11-12,I,7343733
2024-11-13,D,28617935
2024-11-13,I,7332327
2024-11-14,D,28632426
2024-11-14,I,7333107
2024-11-15,D,28621284
2024-11-15,I,7337893
2024-11-18,D,28620974
2024-11-18,I,7343003
2024-11-19,D,28634183
2024-11-19,I,7358108
2024-11-20,D,28634760
2024-11-20,I,7339146
2024-11-21,D,28688858
2024-11-21,I,7346137
2024-11-22,D,28689194
2024-11-22,I,7358329
2024-11-25,D,28689638
2024-11-25,I,7363013
2024-11-26,D,28736542
2024-11-26,I,7377028
2024-11-27,D,28735908
2024-11-27,I,7354689
2024-11-29,D,28791208
2024-11-29,I,7296155
2024-12-02,D,28878761
2024-12-02,I,7292421
2024-12-03,D,28883515
2024-12-03,I,7285899
2024-12-04,D,28882393
2024-12-04,I,7288118
2024-12-05,D,28877400
2024-12-05,I,7289965
2024-12-06,D,28874999
2024-12-06,I,7291038
2024-12-09,D,28874169
2024-12-09,I,7298026
2024-12-10,D,28858224
2024-12-10,I,7305218
2024-12-11,D,28849932
2024-12-11,I,7282588
2024-12-12,D,28846562
2024-12-12,I,7286902
2024-12-13,D,28846614
2024-12-13,I,7287462
2024-12-16,D,28901404
2024-12-16,I,7291492
2024-12-17,D,28876691
2024-12-17,I,7312655
2024-12-18,D,28875451
2024-12-18,I,7292153
2024-12-19,D,28870055
2024-12-19,I,7297070
2024-12-20,D,28864783
2024-12-20,I,7296838
2024-12-23,D,28865106
2024-12-23,I,7325171
2024-12-24,D,28839544
2024-12-24,I,7307275
2024-12-26,D,28794989
2024-12-26,I,7317818
2024-12-27,D,28822585
2024-12-27,I,7321598
2024-12-30,D,28821350
2024-12-30,I,7328807
2024-12-31,D,28836996
2024-12-31,I,7381609
2025-01-02,D,28831965
2025-01-02,I,7337993
2025-01-03,D,28831652
2025-01-03,I,7332495
2025-01-06,D,28832259
2025-01-06,I,7339533
2025-01-07,D,28826479
2025-01-07,I,7352197
2025-01-08,D,28824060
2025-01-08,I,7329685
2025-01-09,D,28832160
2025-01-09,I,7334233
2025-01-10,D,28832716
2025-01-10,I,7336804
2025-01-13,D,28832556
2025-01-13,I,7340899
2025-01-14,D,28850229
2025-01-14,I,7350678
2025-01-15,D,28832352
2025-01-15,I,7341819
2025-01-16,D,28846012
2025-01-16,I,7351499
2025-01-17,D,28845583
2025-01-17,I,7361010
2025-01-21,D,28863464
2025-01-21,I,7354794
2025-01-22,D,28863026
2025-01-22,I,7354465
2025-01-23,D,28880822
2025-01-23,I,7341181
2025-01-24,D,28881218
2025-01-24,I,7340010
2025-01-27,D,28862375
2025-01-27,I,7356531
2025-01-28,D,28851969
2025-01-28,I,7367968
2025-01-29,D,28852559
2025-01-29,I,7366602
2025-01-30,D,28850151
2025-01-30,I,7371292
2025-01-31,D,28911509
2025-01-31,I,7308698
2025-02-03,D,28923986
2025-02-03,I,7293893
2025-02-04,D,28897398
2025-02-04,I,7321503
2025-02-05,D,28895706
2025-02-05,I,7322418
2025-02-06,D,28892938
2025-02-06,I,7327423
2025-02-07,D,28891247
2025-02-07,I,7328335
2025-02-10,D,28882844
2025-02-10,I,7334400
2025-02-11,D,28873691
2025-02-11,I,7344578
2025-02-12,D,28896395
2025-02-12,I,7321093
2025-02-13,D,28896005
2025-02-13,I,7323759
2025-02-14,D,28895337
2025-02-14,I,7323646
2025-02-18,D,28876079
2025-02-18,I,7343514
2025-02-19,D,28878511
2025-02-19,I,7340301
2025-02-20,D,28869749
2025-02-20,I,7353240
2025-02-21,D,28862509
2025-02-21,I,7359703
2025-02-24,D,28846870
2025-02-24,I,7373009
2025-02-25,D,28837113
2025-02-25,I,7383637
2025-02-26,D,28855310
2025-02-26,I,7364671
2025-02-27,D,28855107
2025-02-27,I,7366843
2025-02-28,D,28914411
2025-02-28,I,7304513
2025-03-03,D,28930823
2025-03-03,I,7285804
2025-03-04,D,28906020
2025-03-04,I,7311438
2025-03-05,D,28904525
2025-03-05,I,7312171
2025-03-06,D,28910964
2025-03-06,I,7307623
2025-03-07,D,28909914
2025-03-07,I,7307911
2025-03-10,D,28903192
2025-03-10,I,7312344
2025-03-11,D,28890925
2025-03-11,I,7325421
2025-03-12,D,28912908
2025-03-12,I,7302680
2025-03-13,D,28910212
2025-03-13,I,7307198
2025-03-14,D,28937109
2025-03-14,I,7279547
2025-03-17,D,28928035
2025-03-17,I,7286359
2025-03-18,D,28908695
2025-03-18,I,7306518
2025-03-19,D,28931615
2025-03-19,I,7282853
2025-03-20,D,28931004
2025-03-20,I,7287218
2025-03-21,D,28927403
2025-03-21,I,7290078
2025-03-24,D,28924758
2025-03-24,I,7290501
2025-03-25,D,28900195
2025-03-25,I,7315899
2025-03-26,D,28922609
2025-03-26,I,7292748
2025-03-27,D,28921459
2025-03-27,I,7295745
2025-03-28,D,28918638
2025-03-28,I,7297833
2025-03-31,D,28909509
2025-03-31,I,7304802
2025-04-01,D,28945059
2025-04-01,I,7270098
2025-04-02,D,28941617
2025-04-02,I,7272809
2025-04-03,D,28960434
2025-04-03,I,7256061
2025-04-04,D,28956155
2025-04-04,I,7259607
2025-04-07,D,28947771
2025-04-07,I,7265790
2025-04-08,D,28936032
2025-04-08,I,7278477
2025-04-09,D,28958992
2025-04-09,I,7254779
2025-04-10,D,28952824
2025-04-10,I,7262877
2025-04-11,D,28952084
2025-04-11,I,7262882
2025-04-14,D,28942463
2025-04-14,I,7270299
2025-04-15,D,28904114
2025-04-15,I,7310211
2025-04-16,D,28917184
2025-04-16,I,7296406
2025-04-17,D,28913509
2025-04-17,I,7303971
2025-04-18,D,28904330
2025-04-18,I,7312425
2025-04-21,D,28897595
2025-04-21,I,7316982
2025-04-22,D,28885293
2025-04-22,I,7330177
2025-04-23,D,28901935
2025-04-23,I,7312815
2025-04-24,D,28886899
2025-04-24,I,7329792
2025-04-25,D,28886706
2025-04-25,I,7329268
2025-04-28,D,28880206
2025-04-28,I,7333614
2025-04-29,D,28870045
2025-04-29,I,7344670
2025-04-30,D,28852661
2025-04-30,I,7360896
2025-05-01,D,28910032
2025-05-01,I,7305545
2025-05-02,D,28913077
2025-05-02,I,7301783
2025-05-05,D,28900702
2025-05-05,I,7312008
2025-05-06,D,28888856
2025-05-06,I,7324747
2025-05-07,D,28885834
2025-05-07,I,7327052
2025-05-08,D,28879495
2025-05-08,I,7335401
2025-05-09,D,28879731
2025-05-09,I,7334450
2025-05-12,D,28873315
2025-05-12,I,7338721
2025-05-13,D,28858866
2025-05-13,I,7354113
2025-05-14,D,28883690
2025-05-14,I,7328571
2025-05-15,D,28880432
2025-05-15,I,7335997
2025-05-16,D,28877879
2025-05-16,I,7337836
2025-05-19,D,28867569
2025-05-19,I,7346002
2025-05-20,D,28855901
2025-05-20,I,7358574
2025-05-21,D,28877912
2025-05-21,I,7335849
2025-05-22,D,28875495
2025-05-22,I,7340306
2025-05-23,D,28863100
2025-05-23,I,7351988
2025-05-27,D,28856796
2025-05-27,I,7357058
2025-05-28,D,28867570
2025-05-28,I,7345571
2025-05-29,D,28871681
2025-05-29,I,7343496
2025-05-30,D,28952461
2025-05-30,I,7263357
2025-06-02,D,28956815
2025-06-02,I,7257586
2025-06-03,D,28964891
2025-06-03,I,7250317
2025-06-04,D,28953598
2025-06-04,I,7260904
2025-06-05,D,28949059
2025-06-05,I,7267331
2025-06-06,D,28947315
2025-06-06,I,7268370
2025-06-09,D,28937735
2025-06-09,I,7275838
2025-06-10,D,28925283
2025-06-10,I,7288998
2025-06-11,D,28947462
2025-06-11,I,7266120
2025-06-12,D,28944696
2025-06-12,I,7272756
2025-06-13,D,28943678
2025-06-13,I,7273079
2025-06-16,D,28907522
2025-06-16,I,7307148
2025-06-17,D,28884822
2025-06-17,I,7330576
2025-06-18,D,28905136
2025-06-18,I,7309571
2025-06-20,D,28900786
2025-06-20,I,7315088
2025-06-23,D,28890045
2025-06-23,I,7323764
2025-06-24,D,28860859
2025-06-24,I,7353694
2025-06-25,D,28888759
2025-06-25,I,7325111
2025-06-26,D,28887012
2025-06-26,I,7328794
2025-06-27,D,28886927
2025-06-27,I,7328198
2025-06-30,D,28953497
2025-06-30,I,7257973
2025-07-01,D,29015376
2025-07-01,I,7199106
2025-07-02,D,29010089
2025-07-02,I,7203709
2025-07-03,D,29030140
2025-07-03,I,7185729
2025-07-07,D,29217069
2025-07-07,I,7365244
2025-07-08,D,29246985
2025-07-08,I,7378830
2025-07-09,D,29245896
2025-07-09,I,7354750
2025-07-10,D,29237385
2025-07-10,I,7357717
2025-07-11,D,29236040
2025-07-11,I,7359760
2025-07-14,D,29235163
2025-07-14,I,7363182
2025-07-15,D,29278468
2025-07-15,I,7373143
2025-07-16,D,29279025
2025-07-16,I,7348830
2025-07-17,D,29296843
2025-07-17,I,7358438
2025-07-18,D,29296992
2025-07-18,I,7356927
2025-07-21,D,29297585
2025-07-21,I,7364109
2025-07-22,D,29332748
2025-07-22,I,7378785
2025-07-23,D,29332906
2025-07-23,I,7354032
2025-07-24,D,29361169
2025-07-24,I,7360362
2025-07-25,D,29361463
2025-07-25,I,7371437
2025-07-28,D,29361632
2025-07-28,I,7373294
2025-07-29,D,29423243
2025-07-29,I,7380594
2025-07-30,D,29422822
2025-07-30,I,7379419
2025-07-31,D,29531341
2025-07-31,I,7385647
2025-08-01,D,29522549
2025-08-01,I,7304354
2025-08-04,D,29523300
2025-08-04,I,7314865
2025-08-05,D,29601407
2025-08-05,I,7329045
2025-08-06,D,29601946
2025-08-06,I,7348514
2025-08-07,D,29642705
2025-08-07,I,7353501
2025-08-08,D,29642974
2025-08-08,I,7355518
2025-08-11,D,29643535
2025-08-11,I,7361283
2025-08-12,D,29698695
2025-08-12,I,7371728
2025-08-13,D,29698493
2025-08-13,I,7346845
2025-08-14,D,29741150
2025-08-14,I,7348280
2025-08-15,D,29771411
2025-08-15,I,7365872
2025-08-18,D,29771883
2025-08-18,I,7372194
2025-08-19,D,29818545
2025-08-19,I,7390311
2025-08-20,D,29814986
2025-08-20,I,7365205
2025-08-21,D,29860626
2025-08-21,I,7371663
2025-08-22,D,29858032
2025-08-22,I,7376034
2025-08-25,D,29858744
2025-08-25,I,7395479
2025-08-26,D,29905785
2025-08-26,I,7299102
2025-08-27,D,29904189
2025-08-27,I,7379780
2025-08-28,D,29931515
2025-08-28,I,7378639
2025-08-29,D,29968531
2025-08-29,I,7305735
2025-09-02,D,30105890
2025-09-02,I,7307648
2025-09-03,D,30106522
2025-09-03,I,7306158
2025-09-04,D,30121675
2025-09-04,I,7308453
2025-09-05,D,30121224
2025-09-05,I,7312365
2025-09-08,D,30121189
2025-09-08,I,7319421
2025-09-09,D,30141157
2025-09-09,I,7332730
2025-09-10,D,30141502
2025-09-10,I,7309242
2025-09-11,D,30156525
2025-09-11,I,7314309
2025-09-12,D,30156636
2025-09-12,I,7305163
2025-09-15,D,30235402
2025-09-15,I,7298580
2025-09-16,D,30185859
2025-09-16,I,7316899
2025-09-17,D,30185927
2025-09-17,I,7306709
2025-09-18,D,30200453
2025-09-18,I,7309371
2025-09-19,D,30197444
2025-09-19,I,7308309
2025-09-22,D,30198287
2025-09-22,I,7313457
2025-09-23,D,30143074
2025-09-23,I,7326622
2025-09-24,D,30144753
2025-09-24,I,7309784
2025-09-25,D,30155538
2025-09-25,I,7312355
2025-09-26,D,30184180
2025-09-26,I,7315524
2025-09-29,D,30183799
2025-09-29,I,7322655
2025-09-30,D,30277766
2025-09-30,I,7359787
2025-10-01,D,30275548
2025-10-01,I,7588512
2025-10-02,D,30285435
2025-10-02,I,7596408
2025-10-03,D,30283066
2025-10-03,I,7569590
2025-10-06,D,30284584
2025-10-06,I,7578657
2025-10-07,D,30302394
2025-10-07,I,7587363
2025-10-08,D,30300449
2025-10-08,I,7563389
2025-10-09,D,30315051
2025-10-09,I,7568880
2025-10-10,D,30315775
2025-10-10,I,7569661
2025-10-14,D,30344241
2025-10-14,I,7574716
2025-10-15,D,30383103
2025-10-15,I,7559533
2025-10-16,D,30406659
2025-10-16,I,7559895
2025-10-17,D,30407497
2025-10-17,I,7569809
2025-10-20,D,30407776
2025-10-20,I,7572498
2025-10-21,D,30437767
2025-10-21,I,7582046
2025-10-22,D,30439169
2025-10-22,I,7551504
2025-10-23,D,30462506
2025-10-23,I,7545631
2025-10-24,D,30462318
2025-10-24,I,7546708
2025-10-27,D,30463894
2025-10-27,I,7578298
2025-10-28,D,30490669
2025-10-28,I,7586265
2025-10-29,D,30490068
2025-10-29,I,7588477
2025-10-30,D,30516172
2025-10-30,I,7592759
2025-10-31,D,30570708
2025-10-31,I,7469385
2025-11-03,D,30567834
2025-11-03,I,7436533
2025-11-04,D,30588446
2025-11-04,I,7458794
2025-11-05,D,30589654
2025-11-05,I,7501872
2025-11-06,D,30610667
2025-11-06,I,7507601
2025-11-07,D,30611509
2025-11-07,I,7505716
2025-11-10,D,30613347
2025-11-10,I,7512385
2025-11-12,D,30629115
2025-11-12,I,7492102
2025-11-13,D,30653919
2025-11-13,I,7496797
2025-11-14,D,30654607
2025-11-14,I,7499125
2025-11-17,D,30675160
2025-11-17,I,7506025
2025-11-18,D,30690574
2025-11-18,I,7574781
2025-11-19,D,30687812
2025-11-19,I,7611561
2025-11-20,D,30707975
2025-11-20,I,7618992
2025-11-21,D,30706639
2025-11-21,I,7626891
2025-11-24,D,30706241
2025-11-24,I,7630050
2025-11-25,D,30722912
2025-11-25,I,7637930
2025-11-26,D,30720878
2025-11-26,I,7614390
2025-11-28,D,30774117
2025-11-28,I,7622094
2025-12-01,D,30853068
2025-12-01,I,7572605
2025-12-02,D,30843863
2025-12-02,I,7579902
2025-12-03,D,30843637
2025-12-03,I,7559895
2025-12-04,D,30824381
2025-12-04,I,7564988
2025-12-05,D,30822519
2025-12-05,I,7568014
2025-12-08,D,30822914
2025-12-08,I,7573043
2025-12-09,D,30793663
2025-12-09,I,7583447
2025-12-10,D,30793542
2025-12-10,I,7558658
2025-12-11,D,30787373
2025-12-11,I,7562422
2025-12-12,D,30774528
2025-12-12,I,7565013
2025-12-15,D,30852855
2025-12-15,I,7566525
2025-12-16,D,30816835
2025-12-16,I,7579345
2025-12-17,D,30816953
2025-12-17,I,7562044
2025-12-18,D,30807754
2025-12-18,I,7567617
2025-12-19,D,30804984
