A3 MONETARY POLICY OPERATIONS – ES BALANCES AND REPO AGREEMENTS
Title,Total ES Balances,Surplus ES Balances,Margin applied on ES Balances,SF Repos at the Rate on Surplus ESA Balances,SF Repos at Margin,OMO Reverse Repos,OMO Triparty Reverse Repos,OMO Repos,AGS Collateral Securities,Semi Collateral Securities,Other Government Collateral Securities,ADI Collateral Securities,ABS Collateral Securities,Other Collateral Securities
29-May-2025,210198,189176,,3868,,19961,11293,,3737,4829,1620,12663,1306,1667
30-May-2025,207364,178498,,3869,,19961,11294,,3791,4921,1657,12517,1306,1655
02-Jun-2025,205030,177327,,3862,,19967,11298,,3868,4855,1688,12468,1323,1612
03-Jun-2025,205663,176586,,3862,,19970,11299,,3771,4960,1662,12421,1324,1730
04-Jun-2025,204243,175294,,3862,,19394,11411,,3927,4452,1580,12093,1273,1905
05-Jun-2025,204483,175645,,3863,,19397,11413,,4156,4196,1619,12100,1273,1886
06-Jun-2025,202202,172685,,3863,,19398,11414,,4143,4152,1685,12147,1274,1915
10-Jun-2025,209332,181001,,3865,,19407,11419,,4183,4048,1696,12013,1268,2041
11-Jun-2025,209339,180035,,3865,,19178,11583,,4074,4343,1802,11600,1073,2057
12-Jun-2025,207377,178598,,3866,,19181,11584,,4173,4233,1808,11613,1070,2058
13-Jun-2025,212480,183297,,3866,,19182,11586,,4259,4321,1513,11721,1063,2089
16-Jun-2025,210252,181605,,3867,,19188,11589,,4146,4544,1380,11823,1028,2037
17-Jun-2025,210908,181395,,3868,,19191,11591,,4373,4210,1497,11756,1033,2084
18-Jun-2025,211893,182949,,3868,,20567,11238,,4224,4851,1461,12690,949,2365
19-Jun-2025,210647,182633,,3868,,20569,11239,,3941,4991,1427,12790,969,2367
20-Jun-2025,205126,177541,,3869,,20571,11240,,4014,4928,1383,12877,984,2286
23-Jun-2025,202877,178429,,3870,,20579,11244,,3863,5089,1368,13009,985,2255
24-Jun-2025,199965,170577,,3870,1,20580,11245,,3911,5078,1335,12908,990,2260
25-Jun-2025,201986,172735,,3871,,22777,11376,,3824,6294,1473,13880,1172,2164
26-Jun-2025,202838,173616,,3871,,22780,11378,,3925,6308,1613,13675,1159,2110
27-Jun-2025,209369,179921,,3872,,22782,11379,,3896,6356,1646,13648,1161,2087
30-Jun-2025,212424,183646,,3873,,22790,11382,,4018,6709,1499,13354,1167,2024
01-Jul-2025,211037,182190,,3860,,22792,11384,,4275,6599,1407,13498,1164,1932
02-Jul-2025,216689,186843,,3860,,23925,11462,,3992,6913,1815,14150,1220,1904
03-Jul-2025,219155,190193,,3861,,23928,11464,,4302,6818,1793,14014,1161,1892
04-Jul-2025,215653,185707,,3861,,23930,11465,,4250,6789,1813,14105,1157,1890
07-Jul-2025,223200,193730,,3862,,23938,11469,,4157,6975,2006,13834,1156,1855
08-Jul-2025,224505,194591,,3863,,23941,11470,,3867,6887,2237,13847,1156,1948
09-Jul-2025,226993,197505,,3863,,25609,13443,,4849,7951,2280,13539,1040,1946
10-Jul-2025,226895,197437,,3864,,25613,13444,,4833,7966,2261,13565,1050,1930
11-Jul-2025,229369,199545,,3864,,25615,13446,,4810,8300,2158,13407,1047,1861
14-Jul-2025,227705,198509,,3865,,25623,13450,,4998,8157,2069,13490,1040,1832
15-Jul-2025,229761,199943,,3866,,25626,13451,,5030,8252,2053,13372,1037,1823
16-Jul-2025,227321,197786,,3866,,22492,11769,,3971,7054,2101,12463,1028,1710
17-Jul-2025,229643,200871,,3866,,22495,11770,,4135,6985,2072,12401,1055,1711
18-Jul-2025,225203,197378,,3867,,22497,11771,,4066,7051,2190,12284,1059,1692
21-Jul-2025,212676,190464,,3868,,22504,11775,,4268,6871,2135,12463,1062,1625
22-Jul-2025,212327,183272,,3868,,22508,11776,,4286,6770,2053,12583,1070,1613
23-Jul-2025,210757,181642,,3869,,20743,10827,,4010,6556,2114,11515,706,1548
24-Jul-2025,211098,182173,,3869,,20745,10828,,4263,6119,2096,11739,706,1577
25-Jul-2025,217254,188271,,3870,,20748,10829,,4531,6034,2058,11581,706,1543
28-Jul-2025,215204,187684,,3871,29,20754,10833,,4388,6099,2198,11562,706,1530
29-Jul-2025,216514,186817,,3871,,20757,10834,,4175,6079,2399,11542,706,1560
30-Jul-2025,199756,170138,,3872,,19614,11156,,4107,5541,,11377,940,1464
31-Jul-2025,198951,169501,,3872,,19616,11158,,4128,5476,,11523,940,1481
01-Aug-2025,198442,168563,,3861,,19619,11159,,4131,5501,,11461,940,1446
04-Aug-2025,200548,171091,,3862,,19625,11162,,4133,5502,,11470,940,1438
05-Aug-2025,201038,171113,,3863,,19627,11164,,4025,5585,,11429,949,1413
06-Aug-2025,200598,171022,,3863,,19340,10987,,3918,5450,,11303,950,1558
07-Aug-2025,203330,173945,,3864,,19343,10988,,4087,5422,,11306,951,1575
08-Aug-2025,208309,178402,,3864,,19344,10990,,3899,5747,,11254,942,1491
11-Aug-2025,207164,177799,,3865,,19351,10993,,4056,5760,,11071,934,1562
12-Aug-2025,209703,179785,,3866,,19353,10994,,4153,5611,,11001,932,1549
13-Aug-2025,212255,182540,,3865,,21097,11697,,4340,7580,2083,10350,906,1601
14-Aug-2025,213946,184892,,3865,,21099,11699,,4236,7694,2155,10186,892,1586
15-Aug-2025,212822,183463,,3865,,21101,11700,,4313,7585,2358,9970,893,1621
18-Aug-2025,211265,182785,,3867,,21108,11703,,4329,7771,2215,9929,930,1584
19-Aug-2025,210058,181513,,3867,,21110,11704,,4325,7679,2152,10111,932,1561
20-Aug-2025,203185,176980,,3867,,18667,11181,,4081,7490,1813,8488,682,1568
21-Aug-2025,194555,173071,,3868,,18670,11183,,4269,7486,1817,8319,673,1546
22-Aug-2025,195904,168710,,3868,,18671,11184,,4232,7474,1855,8312,673,1566
25-Aug-2025,190530,166207,,3869,,18677,11187,,4223,7545,1834,8179,672,1658
26-Aug-2025,190499,162074,,3870,,18679,11188,,3851,7470,1988,8414,694,1717
27-Aug-2025,194316,165154,,3870,,20795,11640,,4344,7670,2528,8929,966,1924
28-Aug-2025,195172,166173,,3870,,20797,11641,,4393,7513,2517,9078,968,1962
29-Aug-2025,191978,162579,,3871,,20799,11643,,4251,7481,2500,9313,909,1950
01-Sep-2025,190811,161676,,3862,,20805,11646,,4300,7558,2502,9142,908,1976
02-Sep-2025,192906,162954,,3862,,20807,11647,,4568,7663,2573,8860,909,1766
03-Sep-2025,192868,163298,,3862,,20055,11016,,4268,7685,2528,8321,970,1760
04-Sep-2025,191640,162129,,3863,,20057,11018,,4380,7660,2537,8341,966,1752
05-Sep-2025,189964,160003,,3863,,20059,11019,,4196,7748,2558,8347,966,1737
08-Sep-2025,192453,162647,,3864,,20065,11022,,4204,7628,2565,8459,967,1757
09-Sep-2025,195336,165230,,3865,,20068,11023,,4328,7548,2560,8428,966,1750
10-Sep-2025,196590,166791,,3865,,20768,11032,,4295,7734,2498,8914,1159,1712
11-Sep-2025,197755,167999,,3865,,20770,11033,,4242,7796,2466,8942,1156,1708
12-Sep-2025,204549,174992,,3866,,20772,11034,,4319,7795,2540,8765,1153,1724
15-Sep-2025,203128,173931,,3867,,20779,11038,,4426,7780,2457,8791,1178,1680
16-Sep-2025,204883,175037,,3867,,20781,11039,,4375,7648,2447,9045,1173,1658
17-Sep-2025,206094,176898,,3868,,21803,11027,,4468,7630,2410,10205,1159,1623
18-Sep-2025,204792,178198,,3868,,21806,11028,,4443,7571,2335,10380,1158,1636
19-Sep-2025,199454,171786,,3868,,21808,11029,,4318,7746,2192,10479,1158,1632
22-Sep-2025,200584,176423,,3869,,21814,11033,,4443,7709,2159,10432,1168,1626
23-Sep-2025,200825,171175,,3870,,21817,11034,,4471,7669,2143,10440,1164,1640
24-Sep-2025,201886,172126,,3870,,21819,10930,,4163,7552,1975,11046,1239,1648
25-Sep-2025,203258,173673,,3871,,21821,10931,,4390,7322,2001,11026,1239,1588
26-Sep-2025,206588,176484,,3871,,21824,10932,,4373,7327,1924,11120,1239,1581
29-Sep-2025,205361,175743,,3872,,21830,10936,,4454,7593,1827,10897,1240,1550
30-Sep-2025,204976,174956,,3872,1,21832,10937,,4343,7615,1922,10906,1240,1545
01-Oct-2025,204050,174830,,3862,,21642,10971,,4089,7209,1726,11406,1545,1441
02-Oct-2025,204226,175011,,3862,,21645,10972,,4112,7103,1795,11411,1525,1494
03-Oct-2025,203793,173494,,3862,,21647,10973,,4136,7055,1807,11461,1515,1473
06-Oct-2025,204017,174018,,3863,,21653,10977,,4134,7056,1807,11462,1515,1473
07-Oct-2025,215104,185293,,3864,,21656,10978,,4269,6970,1843,11423,1516,1472
08-Oct-2025,215549,185679,,4165,,21068,10492,,4708,6793,1585,11185,1462,1388
09-Oct-2025,216563,186823,,4165,,21070,10493,,4540,6872,1572,11327,1461,1322
10-Oct-2025,219367,189450,,4166,,21072,10494,,4476,6774,1588,11490,1437,1316
13-Oct-2025,217232,187735,,4167,,21078,10497,,4360,6832,1623,11528,1429,1326
14-Oct-2025,219827,190149,,4167,,21080,10498,,4583,6858,1480,11408,1481,1337
15-Oct-2025,219394,190031,,4168,,19408,9886,,4574,6795,1461,9795,1486,1173
16-Oct-2025,220659,191557,,4168,,19410,9887,,4452,6898,1471,9820,1483,1187
17-Oct-2025,217881,189007,,4169,,19412,9888,,4513,6788,1481,9872,1466,1211
20-Oct-2025,213080,186272,,4170,,19417,9891,,4589,6640,1660,9739,1494,1307
21-Oct-2025,209605,186056,,4170,1,19419,9892,,4374,6651,1652,9836,1499,1338
22-Oct-2025,208135,179116,,4170,,17737,9589,,4482,6623,1471,7914,1715,1415
23-Oct-2025,208890,179771,,4171,,17741,9590,,4350,6589,1487,7822,1715,1552
24-Oct-2025,212548,183140,,4171,,17741,9591,,4311,6620,1480,7813,1715,1577
27-Oct-2025,210888,182551,,4172,,17748,9594,,4356,6574,1492,7806,1711,1578
28-Oct-2025,210415,181472,,4173,,17748,9595,,4359,6589,1663,7679,1709,1501
29-Oct-2025,212878,183555,,4173,,20267,10034,,4468,6393,2049,10106,1811,1417
30-Oct-2025,211091,181724,,4174,,20269,10035,,4511,6380,2041,10110,1814,1381
31-Oct-2025,208193,178451,,4174,,20271,10036,,4641,6291,2025,10203,1819,1295
03-Nov-2025,208255,178866,,3861,,20277,10039,,3913,6725,1988,10214,1813,1309
04-Nov-2025,210410,180281,,3862,,20279,10040,,3909,6813,1943,10206,1816,1311
05-Nov-2025,212773,183147,,3862,,20076,10620,,4032,7045,1684,10019,1578,1349
06-Nov-2025,214060,184573,,3862,,20078,10621,,4089,6929,1694,9999,1589,1366
07-Nov-2025,218556,188775,,3863,,20080,10622,,4412,6946,1606,9816,1620,1350
10-Nov-2025,217199,187733,,3864,,20087,10625,,4221,7017,1628,9769,1631,1374
11-Nov-2025,219547,189705,,3864,,20088,10626,,4057,7117,1664,9823,1629,1348
12-Nov-2025,219777,190261,,3865,,20269,10871,,4239,6805,1892,9584,1820,1505
13-Nov-2025,220831,191640,,3865,,20272,10872,,3960,6887,1955,9716,1817,1530
14-Nov-2025,216787,187457,,3865,,20274,10873,,3915,6895,2055,9714,1813,1495
17-Nov-2025,215161,186412,,3866,,20280,10876,,4032,6896,1932,9770,1812,1411
18-Nov-2025,215034,186135,,3867,,20282,10878,,4027,6921,1860,9872,1796,1388
19-Nov-2025,214521,186691,,3867,,21066,10760,,3952,7100,1744,11111,1770,1282
20-Nov-2025,206100,180730,,3868,,21068,10761,,4033,7048,1661,10926,1786,1304
21-Nov-2025,216964,194888,,3868,,21070,10762,,4093,7074,1707,10745,1788,1363
24-Nov-2025,211451,185792,,3869,,21078,10765,,4099,7247,1760,10547,1789,1369
25-Nov-2025,208906,183041,,3869,,21079,10766,,4127,7206,1783,10530,1794,1374
26-Nov-2025,206768,178769,,3870,,20017,10550,,4089,7497,1693,9499,1525,1345
27-Nov-2025,206027,177687,,3870,,20019,10551,,4089,7751,1692,9180,1574,1333
28-Nov-2025,199107,170842,,3870,197,20020,10552,,4123,7570,1737,9515,1575,1375
01-Dec-2025,191176,164844,,3862,,20026,10555,,3973,7169,1722,10086,1577,1405
02-Dec-2025,192612,162885,,3862,,20029,10556,,4255,7181,1715,9898,1584,1460
03-Dec-2025,194410,164756,,3862,,20267,10240,,3903,7066,1207,10925,1850,1207
04-Dec-2025,196950,167402,,3863,,20269,10241,,3913,7138,1235,11016,1850,1284
05-Dec-2025,193592,163748,,3863,,20271,10242,,3775,7187,1438,10894,1846,1223
08-Dec-2025,194290,164794,,3864,,20277,10245,,3641,7140,1407,11062,1841,1247
09-Dec-2025,199313,169345,,3865,,20279,10246,,3557,7149,1352,10960,1846,1216
10-Dec-2025,200429,170776,,3865,,21917,10200,,3797,5677,1690,13090,2323,1570
11-Dec-2025,200145,171064,,3865,,21920,10201,,3606,5768,1935,12919,2296,1551
12-Dec-2025,201618,172043,,3866,,21922,10202,,3512,5875,1885,13013,2296,1404
15-Dec-2025,200088,169126,,3867,,21929,10205,,3491,5807,1876,13051,2286,1401
16-Dec-2025,201869,172311,,3867,,21931,10206,,3389,5821,1839,13085,2323,1412
17-Dec-2025,204478,175528,,3868,,22901,10359,,3672,6434,1807,13121,2371,1463
18-Dec-2025,202358,174502,,3868,21,22903,10360,,3937,6267,1846,13160,2323,1407
19-Dec-2025,194507,167407,,3868,,22906,10361,,3697,6301,1821,13228,2323,1388
22-Dec-2025,199327,173906,,3869,,22913,10365,,3754,6432,1818,13046,2317,1329
23-Dec-2025,201327,171797,,3870,,22915,10366,,3746,6432,1809,13125,2312,1320
24-Dec-2025,204110,174389,,3870,,24266,10259,,3715,6931,1591,14185,2296,1490
29-Dec-2025,203862,173923,,3872,,24279,10264,,3886,6888,1590,14177,2293,1460
30-Dec-2025,204396,174132,,3872,,24281,10265,,3829,6935,1598,14179,2293,1461
31-Dec-2025,202538,172486,,3873,,22432,8390,,3348,6855,1496,12676,2195,1741
02-Jan-2026,202641,172590,,3862,,22437,8392,,3285,6856,1496,12678,2195,1739
05-Jan-2026,198884,169271,,3863,,22444,8394,,3304,6865,1490,12619,2196,1739
06-Jan-2026,199512,169648,,3863,,22446,8395,,3294,6870,1490,12637,2195,1725
07-Jan-2026,213483,183547,,3864,,20133,9140,,3337,6293,1365,11244,1941,1493
08-Jan-2026,216070,186317,,3864,,20135,9141,,3219,6403,1314,11270,1969,1551
09-Jan-2026,216488,186320,,3864,,20137,9142,,3330,6343,1222,11206,1968,1607
12-Jan-2026,216790,186941,,4163,,20143,9145,,3449,6464,1330,11155,1920,1643
13-Jan-2026,219045,188813,,4163,1,20145,9146,,3465,6515,1345,11076,1917,1636
14-Jan-2026,219671,190086,,4164,525,19706,9958,,3637,5917,1546,11846,1691,1722
15-Jan-2026,219806,190198,,4164,,19708,9959,,3651,5863,1543,11349,1686,1738
16-Jan-2026,214113,184260,,4165,,19710,9960,,3843,6107,1439,11227,1728,1728
19-Jan-2026,213085,184161,,4166,,19716,9963,,3788,5944,1413,11188,1724,1741
20-Jan-2026,210068,182099,,4166,,19719,9964,,3934,6243,1419,10741,1725,1707
21-Jan-2026,202813,179314,,4167,,17148,10078,,4237,4467,1494,9765,1757,1276
22-Jan-2026,201607,172621,,4167,,17150,10079,,3863,4560,1506,10317,1745,1282
23-Jan-2026,199760,169955,,4167,,17151,10080,,4019,4344,1570,10357,1742,1210
27-Jan-2026,199676,170002,,4169,,17158,10084,,3908,4388,1578,10398,1684,1213
28-Jan-2026,199410,169581,,4169,,15806,9252,,3625,4599,1267,9774,1418,866
29-Jan-2026,185880,156371,,4170,,15807,9252,,3395,4488,1313,9884,1445,886
30-Jan-2026,188484,158747,,4170,,15809,9253,,3623,4594,1322,9712,1445,864
02-Feb-2026,186658,157139,,3855,,15814,9256,,3780,4065,1334,9729,1445,900
03-Feb-2026,189411,159308,,3856,,15815,9257,,3334,4285,1300,9872,1460,902
04-Feb-2026,191170,161648,,3856,1,16860,10251,,4555,4448,1319,9764,1492,802
05-Feb-2026,190267,161172,,3856,,16862,10252,,4997,4332,1068,9549,1453,821
06-Feb-2026,187385,157493,,3857,,16864,10253,,4262,4706,1172,9623,1459,804
09-Feb-2026,190682,160971,,3858,,16870,10257,,3921,4829,1349,9897,1442,821
10-Feb-2026,193596,163525,,3858,,16871,10258,,4487,4295,1431,9910,1502,795
11-Feb-2026,193304,163588,,3859,,15881,9398,,3774,4318,1266,9520,1289,975
12-Feb-2026,193717,164316,,3860,,15882,9399,,3922,4077,1370,9590,1281,1002
13-Feb-2026,198994,169426,,3860,,15884,9400,,4109,4587,1388,9163,1280,1065
16-Feb-2026,197885,168683,,3861,,15889,9404,,4093,4674,1285,9361,1241,1031
17-Feb-2026,198453,168793,,3862,,15891,9405,,4049,4655,1309,9374,1234,1047
18-Feb-2026,198989,170137,,3862,,16484,9538,,3967,4791,1211,10051,1230,1011
19-Feb-2026,196272,168596,,3863,,16486,9539,,3998,4542,1151,10301,1211,1016
20-Feb-2026,188807,161945,,3863,,16488,9540,,3779,4669,1181,10260,1197,1117
23-Feb-2026,183141,159565,,3864,1,16493,9543,,3586,4703,1178,10364,1197,1107
24-Feb-2026,182160,153358,,3864,,16495,9544,,3607,4387,1175,10599,1197,1115
25-Feb-2026,182889,154180,,3863,,17434,10131,,4392,4530,1199,10416,1518,1179
26-Feb-2026,180902,152999,,3864,,17437,10132,,4341,4665,1125,10459,1516,1150
27-Feb-2026,184741,157420,,3864,,17438,10133,,4451,4410,1126,10508,1557,1224
02-Mar-2026,175990,148432,,3856,,17444,10137,,4355,4431,1136,10337,1568,1166
03-Mar-2026,173670,145585,,3856,,17446,10138,,4228,4536,1123,10612,1583,1155
04-Mar-2026,172440,141142,,3857,,17505,10122,,4373,4561,1106,10121,1938,1201
05-Mar-2026,171770,139804,,3857,,17507,10123,,4482,4446,1128,10142,1936,1246
06-Mar-2026,169143,136480,,3858,,17509,10124,,4387,4461,1192,10227,1936,1212
09-Mar-2026,169816,137123,,3859,,17515,10127,,4217,4318,1283,10458,1937,1223
10-Mar-2026,174327,141709,,3859,,17516,10128,,4221,4527,1389,10230,1931,1208
11-Mar-2026,174557,141911,,3860,,16533,9510,,4039,4761,1062,9015,2176,1349
12-Mar-2026,174650,142323,,3860,,16534,9511,,3812,4173,1166,9718,2171,1448
13-Mar-2026,180294,147807,,3860,,16536,9512,,3755,4177,1189,9697,2166,1465
16-Mar-2026,178998,146718,,3862,,16541,9515,,3805,4167,1238,9633,2119,1427
17-Mar-2026,181166,148504,,3862,,16543,9516,,3858,4098,1259,9582,2117,1430
18-Mar-2026,181670,149730,,3860,,17606,10439,,3708,4789,1342,9978,2068,1649
19-Mar-2026,178508,147773,,3861,,17608,10440,,3566,4703,1429,9901,2059,1599
20-Mar-2026,171594,141248,,3861,,17610,10441,,3731,4623,1619,9742,2119,1561
23-Mar-2026,168418,141124,,3862,,17616,10445,,3718,4869,1620,9642,2112,1607
24-Mar-2026,168663,136400,,3863,,17618,10446,,3760,4660,1562,9461,2112,1650
25-Mar-2026,171797,139173,,3863,,19969,11211,,3837,5240,1649,11302,2183,1769
26-Mar-2026,170694,138509,,3863,,19973,11213,,3985,4931,1747,11210,2177,1788
27-Mar-2026,176819,144061,,3864,,19974,11213,,3931,4914,1736,11251,2179,1802
30-Mar-2026,175230,142986,,3865,,19981,11217,,3924,5071,1633,11283,2180,1805
31-Mar-2026,174500,142175,,3866,,19983,11219,,4102,4891,1652,11301,2178,1782
01-Apr-2026,174802,142283,,3856,504,21090,11631,,4550,5080,1633,12605,2138,1794
02-Apr-2026,173313,141308,,3856,,21092,11633,,4117,4871,1749,12325,2140,1812
07-Apr-2026,175215,142912,,3859,,21104,11639,,4144,4892,1752,12257,2140,1797
08-Apr-2026,176292,143513,,3859,,21081,11892,,4164,5060,1950,11710,2263,1760
09-Apr-2026,177710,145106,,3859,,21083,11893,,4452,4837,1935,11680,2262,1786
10-Apr-2026,184304,151303,,3860,,21086,11895,,4302,4960,1790,11752,2234,1793
13-Apr-2026,183381,151023,,3861,,21093,11899,,4212,5086,1778,11995,2194,1789
14-Apr-2026,185639,153134,,3862,440,21095,11900,,5032,4733,1808,11909,2163,1800
15-Apr-2026,183669,151338,,3862,,20477,11782,,4111,5104,1640,11535,2175,1762
16-Apr-2026,184202,152282,,3862,,20479,11783,,4264,5019,1637,11469,2199,1726
17-Apr-2026,179971,148224,,3863,,20481,11785,,4319,4851,1625,11567,2198,1793
20-Apr-2026,173964,144315,,3864,,20488,11789,,4256,4798,1594,11753,2216,1771
21-Apr-2026,189193,162858,,3864,1,20491,11790,,4173,4770,1640,11816,2216,1788
22-Apr-2026,187871,156001,,3865,397,19290,11519,,4096,4758,1612,11122,2282,1657
23-Apr-2026,187640,155890,,3865,,19293,11520,,4199,4230,1638,11113,2272,1664
24-Apr-2026,184969,152786,,3866,,19295,11522,,3969,4495,1677,11009,2275,1688
27-Apr-2026,183742,152287,,3867,,19301,11526,,3969,4500,1674,11010,2271,1688
28-Apr-2026,183446,152293,,3867,,19304,11527,,4115,4575,1656,10839,2199,1747
29-Apr-2026,184122,151969,,3868,,20916,12069,,4378,4723,1664,12087,2309,1766
30-Apr-2026,181826,149766,,3868,,20919,12071,,4340,4703,1706,12021,2313,1778
01-May-2026,180426,147929,,3856,,20921,12072,,3549,4770,1729,12659,2313,1828
04-May-2026,181965,149847,,3857,,20928,12076,,3740,4903,1542,12634,2313,1763
05-May-2026,181625,149015,,3858,,20931,12078,,3704,5054,1544,12617,2312,1703
06-May-2026,181615,149127,,3857,,20898,12040,,3486,5061,1517,12599,2320,1757
07-May-2026,187407,155017,,4160,,20901,12042,,3613,5404,1506,12587,2322,1615
08-May-2026,192077,159482,,4160,,20903,12043,,3998,5120,1549,12540,2318,1626
11-May-2026,190673,158715,,4162,,20911,12047,,4137,5053,1569,12416,2299,1615
12-May-2026,192329,160156,,4162,,20914,12049,,4334,4786,1603,12560,2270,1623
13-May-2026,191780,159967,,4163,,21177,12167,,4870,5153,1697,11804,2288,1564
14-May-2026,191570,160412,,4163,,21180,12169,,4799,5317,1657,11859,2287,1452
15-May-2026,189426,157979,,4164,,21185,12170,,4535,5264,1811,12020,2259,1479
18-May-2026,187692,156580,,4165,,21191,12175,,4104,5821,1818,11866,2262,1499
19-May-2026,185556,154311,,4166,,21193,12176,,4230,5511,1808,12059,2262,1542
20-May-2026,181251,151634,,4166,,21919,12811,,4843,5438,1778,12357,2104,1669
21-May-2026,178455,153247,,4167,,21923,12812,,4518,5854,1804,12248,2105,1668
22-May-2026,183458,152699,,4167,,21925,12814,,4493,5818,1877,12200,2129,1684
25-May-2026,178368,149557,,4169,,21935,12818,,4518,5935,1908,12077,2127,1663
26-May-2026,169022,139968,,4169,,21935,12820,,4644,5566,1965,12135,2113,1752
27-May-2026,168364,136976,,4169,,20831,11996,,4317,4650,2081,12110,2111,1864
28-May-2026,166477,135195,,4170,,20834,11997,,4227,4607,2095,12187,2111,1923
29-May-2026,163699,132229,,4170,,20837,11999,,3930,4789,2042,12497,2104,1822
01-Jun-2026,158875,128041,,,,20845,12003
02-Jun-2026,159539,127417,,,,20847,12005
03-Jun-2026,160349,128229,,,,21984,12157
04-Jun-2026,160077,128106,,,,21987,12158
05-Jun-2026,156641,124494,,,,21997,12164
09-Jun-2026,164266,132780,,,,22000,12166
10-Jun-2026,166469,134229,,,,23668,12938
11-Jun-2026,165461,133399,,,,23671,12940
12-Jun-2026,170350,138457,,,,23674,12941
15-Jun-2026,169500,137754,,,,23683,12946
16-Jun-2026,170985,138488,,,,23687,12947
17-Jun-2026,172889,140755,,,,25098,13690
18-Jun-2026,172795,141632,,,,25101,13691
19-Jun-2026,169312,138860,,,,25104,13693
22-Jun-2026,165680,139108,,,,25114,13698
23-Jun-2026,162385,129861,,,,25118,13700
24-Jun-2026,165154,132803,,,,28046,14600
25-Jun-2026,165824,133622,,,,28049,14602
26-Jun-2026,171854,139062,,,,28052,14604
29-Jun-2026,173286,140921,,,,28063,14609
30-Jun-2026,183300,150899,,,,28066,14611
01-Jul-2026,184590,152487,,,,28465,15957
02-Jul-2026,191620,158606,,,,28469,15959
03-Jul-2026,189947,157059,,,,28472,15961
06-Jul-2026,189702,157010,,,,28484,15967
07-Jul-2026,199341,166576,,,,28486,15969
08-Jul-2026,199451,166884,,,,28085,15366
09-Jul-2026,198789,166206,,,,28088,15368
10-Jul-2026,202690,169623,,,,28092,15370
13-Jul-2026,201566,168912,,,,28102,15376
14-Jul-2026,205154,172477,,,,28106,15378
15-Jul-2026,204967,172352,,,,27364,15293
16-Jul-2026,207971,175661,,,,27368,15295
17-Jul-2026,204832,173578,,,,27370,15297
20-Jul-2026,198586,168275,,,,27380,15302
21-Jul-2026,190236,164446,,,,27384,15304
22-Jul-2026,190667,158725,,,,27887,15563
23-Jul-2026,189771,157886,,,,27891,15565
24-Jul-2026,196280,163832,,,,27894,15567
27-Jul-2026,195500,164065,,,,27905,15572
28-Jul-2026,195137,163337,,,,27908,15574
29-Jul-2026,199071,166582,,,,31408,16386
30-Jul-2026,199715,167122,,,,31411,16388
