month_end_serial,first_issued,prefix,coupon,maturity_serial,type,total,rbnz_issued,eqc,sresl,market
40694,10/2010,0319,5.00%,43539,Nominal,6188,300,58,0,5830
40694,5/2009,0521,6.00%,44331,Nominal,10664,300,585,0,9779
40694,11/1995,0216,4.50%,42415,Inflation-Indexed,1521,0,350,0,1171
-,-,-,-,-,-,-,-,-,-,-
40724,4/1999,1111,6.00%,40862,Nominal,8766,919,245,0,7602
40724,6/2001,0413,6.50%,41379,Nominal,10344,789,639,0,8916
40724,4/2003,0415,6.00%,42109,Nominal,8961,619,562,0,7780
40724,4/2005,1217,6.00%,43084,Nominal,9626,640,634,0,8352
40724,10/2010,0319,5.00%,43539,Nominal,6388,300,58,0,6030
40724,5/2009,0521,6.00%,44331,Nominal,10724,300,585,0,9839
40724,6/2011,0423,5.50%,45031,Nominal,390,0,0,0,390
40724,11/1995,0216,4.50%,42415,Inflation-Indexed,1521,0,350,0,1171
-,-,-,-,-,-,-,-,-,-,-
40755,4/1999,1111,6.00%,40862,Nominal,8766,919,245,0,7602
40755,6/2001,0413,6.50%,41379,Nominal,10860,789,639,0,9432
40755,4/2003,0415,6.00%,42109,Nominal,9191,619,492,0,8080
40755,4/2005,1217,6.00%,43084,Nominal,9506,640,494,0,8372
40755,10/2010,0319,5.00%,43539,Nominal,6438,300,58,0,6080
40755,5/2009,0521,6.00%,44331,Nominal,11024,300,585,0,10139
40755,6/2011,0423,5.50%,45031,Nominal,404,0,0,0,404
40755,11/1995,0216,4.50%,42415,Inflation-Indexed,1521,0,350,0,1171
-,-,-,-,-,-,-,-,-,-,-
40786,4/1999,1111,6.00%,40862,Nominal,8766,919,245,0,7602
40786,6/2001,0413,6.50%,41379,Nominal,10860,789,639,0,9432
40786,4/2003,0415,6.00%,42109,Nominal,9176,619,352,0,8205
40786,4/2005,1217,6.00%,43084,Nominal,9606,640,494,0,8472
40786,10/2010,0319,5.00%,43539,Nominal,6538,300,58,0,6180
40786,5/2009,0521,6.00%,44331,Nominal,11224,300,585,0,10339
40786,6/2011,0423,5.50%,45031,Nominal,979,200,0,0,779
40786,11/1995,0216,4.50%,42415,Inflation-Indexed,1488,0,317,0,1171
-,-,-,-,-,-,-,-,-,-,-
40816,4/1999,1111,6.00%,40862,Nominal,8766,919,245,0,7602
40816,6/2001,0413,6.50%,41379,Nominal,11015,789,569,0,9657
40816,4/2003,0415,6.00%,42109,Nominal,9406,619,182,0,8605
40816,4/2005,1217,6.00%,43084,Nominal,9711,640,424,0,8647
40816,10/2010,0319,5.00%,43539,Nominal,6688,300,58,0,6330
40816,5/2009,0521,6.00%,44331,Nominal,11224,300,585,0,10339
40816,6/2011,0423,5.50%,45031,Nominal,1204,200,0,0,1004
40816,11/1995,0216,4.50%,42415,Inflation-Indexed,1488,0,317,0,1171
-,-,-,-,-,-,-,-,-,-,-
40847,4/1999,1111,6.00%,40862,Nominal,8766,919,245,0,7602
40847,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
40847,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
40847,4/2005,1217,6.00%,43084,Nominal,9771,640,184,0,8947
40847,10/2010,0319,5.00%,43539,Nominal,6788,300,58,0,6430
40847,5/2009,0521,6.00%,44331,Nominal,11324,300,585,0,10439
40847,6/2011,0423,5.50%,45031,Nominal,1404,200,0,0,1204
40847,11/1995,0216,4.50%,42415,Inflation-Indexed,1427,0,256,0,1171
-,-,-,-,-,-,-,-,-,-,-
40877,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
40877,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
40877,4/2005,1217,6.00%,43084,Nominal,10261,640,184,0,9437
40877,10/2010,0319,5.00%,43539,Nominal,7428,300,58,0,7070
40877,5/2009,0521,6.00%,44331,Nominal,11644,300,585,0,10759
40877,6/2011,0423,5.50%,45031,Nominal,1754,200,0,0,1554
40877,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
40908,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
40908,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
40908,4/2005,1217,6.00%,43084,Nominal,10261,640,184,0,9437
40908,10/2010,0319,5.00%,43539,Nominal,7818,300,58,0,7460
40908,5/2009,0521,6.00%,44331,Nominal,11844,300,585,0,10959
40908,6/2011,0423,5.50%,45031,Nominal,1914,200,0,0,1714
40908,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
40939,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
40939,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
40939,4/2005,1217,6.00%,43084,Nominal,10261,640,184,0,9437
40939,10/2010,0319,5.00%,43539,Nominal,8068,300,58,0,7710
40939,5/2009,0521,6.00%,44331,Nominal,11844,300,585,0,10959
40939,6/2011,0423,5.50%,45031,Nominal,1914,200,0,0,1714
40939,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
40968,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
40968,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
40968,4/2005,1217,6.00%,43084,Nominal,10311,640,184,0,9487
40968,10/2010,0319,5.00%,43539,Nominal,8368,300,58,0,8010
40968,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
40968,6/2011,0423,5.50%,45031,Nominal,2214,200,0,0,2014
40968,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
40999,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
40999,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
40999,4/2005,1217,6.00%,43084,Nominal,10661,640,184,0,9837
40999,10/2010,0319,5.00%,43539,Nominal,8718,300,58,0,8360
40999,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
40999,6/2011,0423,5.50%,45031,Nominal,2564,200,0,0,2364
40999,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
41029,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41029,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
41029,4/2005,1217,6.00%,43084,Nominal,10811,640,184,0,9987
41029,10/2010,0319,5.00%,43539,Nominal,9183,300,58,0,8825
41029,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41029,6/2011,0423,5.50%,45031,Nominal,2949,200,0,0,2749
41029,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
41060,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41060,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
41060,4/2005,1217,6.00%,43084,Nominal,11236,640,184,0,10412
41060,10/2010,0319,5.00%,43539,Nominal,9583,300,58,0,9225
41060,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41060,6/2011,0423,5.50%,45031,Nominal,3774,200,0,0,3574
41060,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
41090,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41090,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
41090,4/2005,1217,6.00%,43084,Nominal,11236,640,184,0,10412
41090,10/2010,0319,5.00%,43539,Nominal,10083,300,58,0,9725
41090,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41090,6/2011,0423,5.50%,45031,Nominal,4224,200,0,0,4024
41090,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
41121,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41121,4/2003,0415,6.00%,42109,Nominal,10706,619,182,0,9905
41121,4/2005,1217,6.00%,43084,Nominal,11336,640,184,0,10512
41121,10/2010,0319,5.00%,43539,Nominal,10408,300,58,0,10050
41121,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41121,6/2011,0423,5.50%,45031,Nominal,4749,200,0,0,4549
41121,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
41152,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41152,4/2003,0415,6.00%,42109,Nominal,11006,619,182,0,10205
41152,4/2005,1217,6.00%,43084,Nominal,11336,640,184,0,10512
41152,10/2010,0319,5.00%,43539,Nominal,10613,300,58,0,10255
41152,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41152,6/2011,0423,5.50%,45031,Nominal,5465,200,0,0,5265
41152,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
41182,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41182,4/2003,0415,6.00%,42109,Nominal,11106,619,182,0,10305
41182,4/2005,1217,6.00%,43084,Nominal,11336,640,184,0,10512
41182,10/2010,0319,5.00%,43539,Nominal,10913,300,58,0,10555
41182,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41182,6/2011,0423,5.50%,45031,Nominal,6055,200,0,0,5855
41182,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
-,-,-,-,-,-,-,-,-,-,-
41213,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41213,4/2003,0415,6.00%,42109,Nominal,11206,619,182,0,10405
41213,4/2005,1217,6.00%,43084,Nominal,11336,640,184,0,10512
41213,10/2010,0319,5.00%,43539,Nominal,11313,300,58,0,10955
41213,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41213,6/2011,0423,5.50%,45031,Nominal,6805,200,0,0,6605
41213,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41213,10/2012,0925,2.00%,45920,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41243,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41243,4/2003,0415,6.00%,42109,Nominal,11406,619,182,0,10605
41243,4/2005,1217,6.00%,43084,Nominal,11336,640,184,0,10512
41243,10/2010,0319,5.00%,43539,Nominal,11513,300,58,0,11155
41243,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41243,6/2011,0423,5.50%,45031,Nominal,7405,200,0,0,7205
41243,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41243,10/2012,0925,2.00%,45920,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41274,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41274,4/2003,0415,6.00%,42109,Nominal,11406,619,182,0,10605
41274,4/2005,1217,6.00%,43084,Nominal,11636,640,184,0,10812
41274,10/2010,0319,5.00%,43539,Nominal,11613,300,58,0,11255
41274,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41274,6/2011,0423,5.50%,45031,Nominal,8005,200,0,0,7805
41274,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41274,10/2012,0925,2.00%,45920,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41305,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41305,4/2003,0415,6.00%,42109,Nominal,11406,619,182,0,10605
41305,4/2005,1217,6.00%,43084,Nominal,11836,640,184,0,11012
41305,10/2010,0319,5.00%,43539,Nominal,11613,300,58,0,11255
41305,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41305,6/2011,0423,5.50%,45031,Nominal,8205,200,0,0,8005
41305,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41305,10/2012,0925,2.00%,45920,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41333,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41333,4/2003,0415,6.00%,42109,Nominal,11406,619,182,0,10605
41333,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41333,10/2010,0319,5.00%,43539,Nominal,11613,300,58,0,11255
41333,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41333,6/2011,0423,5.50%,45031,Nominal,8505,200,0,0,8305
41333,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41333,10/2012,0925,2.00%,45920,Inflation-Indexed,2850,150,0,0,2700
-,-,-,-,-,-,-,-,-,-,-
41364,6/2001,0413,6.50%,41379,Nominal,11270,789,499,0,9982
41364,4/2003,0415,6.00%,42109,Nominal,11506,619,182,0,10705
41364,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41364,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41364,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41364,6/2011,0423,5.50%,45031,Nominal,8805,200,0,0,8605
41364,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41364,10/2012,0925,2.00%,45920,Inflation-Indexed,3050,150,0,0,2900
-,-,-,-,-,-,-,-,-,-,-
41394,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41394,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41394,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41394,4/2013,0420,3.00%,43936,Nominal,2150,150,0,0,2000
41394,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41394,6/2011,0423,5.50%,45031,Nominal,8905,200,0,0,8705
41394,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41394,10/2012,0925,2.00%,45920,Inflation-Indexed,3250,150,0,0,3100
-,-,-,-,-,-,-,-,-,-,-
41425,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41425,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41425,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41425,4/2013,0420,3.00%,43936,Nominal,2150,150,0,0,2000
41425,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41425,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41425,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41425,10/2012,0925,2.00%,45920,Inflation-Indexed,3600,300,0,0,3300
-,-,-,-,-,-,-,-,-,-,-
41455,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41455,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41455,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41455,4/2013,0420,3.00%,43936,Nominal,2390,150,0,0,2240
41455,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41455,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41455,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41455,10/2012,0925,2.00%,45920,Inflation-Indexed,3800,300,0,0,3500
-,-,-,-,-,-,-,-,-,-,-
41486,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41486,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41486,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41486,4/2013,0420,3.00%,43936,Nominal,2690,150,0,0,2540
41486,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41486,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41486,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41486,10/2012,0925,2.00%,45920,Inflation-Indexed,4100,300,0,0,3800
-,-,-,-,-,-,-,-,-,-,-
41517,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41517,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41517,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41517,4/2013,0420,3.00%,43936,Nominal,2990,150,0,0,2840
41517,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41517,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41517,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41517,10/2012,0925,2.00%,45920,Inflation-Indexed,4400,300,0,0,4100
-,-,-,-,-,-,-,-,-,-,-
41547,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41547,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41547,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41547,4/2013,0420,3.00%,43936,Nominal,3290,150,0,0,3140
41547,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41547,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41547,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41547,10/2012,0925,2.00%,45920,Inflation-Indexed,4700,300,0,0,4400
-,-,-,-,-,-,-,-,-,-,-
41578,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41578,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41578,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41578,4/2013,0420,3.00%,43936,Nominal,3690,150,0,0,3540
41578,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41578,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41578,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41578,10/2012,0925,2.00%,45920,Inflation-Indexed,4900,300,0,0,4600
41578,10/2013,0930,3.00%,47746,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41608,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41608,4/2005,1217,6.00%,43084,Nominal,12136,640,184,0,11312
41608,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41608,4/2013,0420,3.00%,43936,Nominal,3890,150,0,0,3740
41608,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41608,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41608,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41608,10/2012,0925,2.00%,45920,Inflation-Indexed,5300,300,0,0,5000
41608,10/2013,0930,3.00%,47746,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41639,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41639,4/2005,1217,6.00%,43084,Nominal,12010,514,184,0,11312
41639,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41639,4/2013,0420,3.00%,43936,Nominal,4440,300,0,0,4140
41639,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41639,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41639,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41639,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41639,10/2013,0930,3.00%,47746,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41670,4/2003,0415,6.00%,42109,Nominal,11606,619,182,0,10805
41670,4/2005,1217,6.00%,43084,Nominal,12010,514,184,0,11312
41670,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41670,4/2013,0420,3.00%,43936,Nominal,4440,300,0,0,4140
41670,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41670,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41670,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41670,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41670,10/2013,0930,3.00%,47746,Inflation-Indexed,2650,150,0,0,2500
-,-,-,-,-,-,-,-,-,-,-
41698,4/2003,0415,6.00%,42109,Nominal,11462,619,182,0,10661
41698,4/2005,1217,6.00%,43084,Nominal,12010,514,184,0,11312
41698,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41698,4/2013,0420,3.00%,43936,Nominal,4440,300,0,0,4140
41698,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41698,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41698,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41698,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41698,10/2013,0930,3.00%,47746,Inflation-Indexed,2850,150,0,0,2700
-,-,-,-,-,-,-,-,-,-,-
41729,4/2003,0415,6.00%,42109,Nominal,11462,619,182,0,10661
41729,4/2005,1217,6.00%,43084,Nominal,12010,514,184,0,11312
41729,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41729,4/2013,0420,3.00%,43936,Nominal,4640,300,0,0,4340
41729,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41729,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41729,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41729,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41729,10/2013,0930,3.00%,47746,Inflation-Indexed,3050,150,0,0,2900
-,-,-,-,-,-,-,-,-,-,-
41759,4/2003,0415,6.00%,42109,Nominal,10462,619,182,0,9661
41759,4/2005,1217,6.00%,43084,Nominal,12010,514,184,0,11312
41759,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41759,4/2013,0420,3.00%,43936,Nominal,5040,300,0,0,4740
41759,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41759,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41759,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41759,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41759,10/2013,0930,3.00%,47746,Inflation-Indexed,3250,150,0,0,3100
-,-,-,-,-,-,-,-,-,-,-
41790,4/2003,0415,6.00%,42109,Nominal,9310,467,182,0,8661
41790,4/2005,1217,6.00%,43084,Nominal,12010,514,184,0,11312
41790,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41790,4/2013,0420,3.00%,43936,Nominal,5240,300,0,0,4940
41790,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41790,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41790,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41790,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41790,10/2013,0930,3.00%,47746,Inflation-Indexed,3600,300,0,0,3300
-,-,-,-,-,-,-,-,-,-,-
41820,4/2003,0415,6.00%,42109,Nominal,9310,467,182,0,8661
41820,4/2005,1217,6.00%,43084,Nominal,12010,514,184,0,11312
41820,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41820,4/2013,0420,3.00%,43936,Nominal,5540,300,0,0,5240
41820,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41820,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41820,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41820,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41820,10/2013,0930,3.00%,47746,Inflation-Indexed,3600,300,0,0,3300
-,-,-,-,-,-,-,-,-,-,-
41851,4/2003,0415,6.00%,42109,Nominal,8660,317,182,0,8161
41851,4/2005,1217,6.00%,43084,Nominal,11969,473,184,0,11312
41851,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41851,4/2013,0420,3.00%,43936,Nominal,5740,300,0,0,5440
41851,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41851,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41851,7/2014,0427,4.50%,46492,Nominal,2200,200,0,0,2000
41851,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41851,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41851,10/2013,0930,3.00%,47746,Inflation-Indexed,3800,300,0,0,3500
-,-,-,-,-,-,-,-,-,-,-
41882,4/2003,0415,6.00%,42109,Nominal,8660,317,182,0,8161
41882,4/2005,1217,6.00%,43084,Nominal,11969,473,184,0,11312
41882,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41882,4/2013,0420,3.00%,43936,Nominal,5940,300,0,0,5640
41882,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41882,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41882,7/2014,0427,4.50%,46492,Nominal,2200,200,0,0,2000
41882,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41882,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41882,10/2013,0930,3.00%,47746,Inflation-Indexed,4000,300,0,0,3700
-,-,-,-,-,-,-,-,-,-,-
41912,4/2003,0415,6.00%,42109,Nominal,7660,317,182,0,7161
41912,4/2005,1217,6.00%,43084,Nominal,11969,473,184,0,11312
41912,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41912,4/2013,0420,3.00%,43936,Nominal,5940,300,0,0,5640
41912,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41912,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41912,7/2014,0427,4.50%,46492,Nominal,2400,200,0,0,2200
41912,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41912,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41912,10/2013,0930,3.00%,47746,Inflation-Indexed,4200,300,0,0,3900
-,-,-,-,-,-,-,-,-,-,-
41943,4/2003,0415,6.00%,42109,Nominal,7660,317,182,0,7161
41943,4/2005,1217,6.00%,43084,Nominal,11969,473,184,0,11312
41943,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41943,4/2013,0420,3.00%,43936,Nominal,5940,300,0,0,5640
41943,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41943,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41943,7/2014,0427,4.50%,46492,Nominal,2700,200,0,0,2500
41943,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41943,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41943,10/2013,0930,3.00%,47746,Inflation-Indexed,4300,300,0,0,4000
-,-,-,-,-,-,-,-,-,-,-
41973,4/2003,0415,6.00%,42109,Nominal,7660,317,182,0,7161
41973,4/2005,1217,6.00%,43084,Nominal,11969,473,184,0,11312
41973,10/2010,0319,5.00%,43539,Nominal,11813,300,58,0,11455
41973,4/2013,0420,3.00%,43936,Nominal,5940,300,0,0,5640
41973,5/2009,0521,6.00%,44331,Nominal,11944,300,585,0,11059
41973,6/2011,0423,5.50%,45031,Nominal,9245,300,0,0,8945
41973,7/2014,0427,4.50%,46492,Nominal,3000,200,0,0,2800
41973,11/1995,0216,4.50%,42415,Inflation-Indexed,1397,0,226,0,1171
41973,10/2012,0925,2.00%,45920,Inflation-Indexed,5500,300,0,0,5200
41973,10/2013,0930,3.00%,47746,Inflation-Indexed,4400,300,0,0,4100
41973,11/2014,0935,2.50%,49572,Inflation-Indexed,1650,150,0,0,1500
-,-,-,-,-,-,-,-,-,-,-
42004,4/2003,0415,6.00%,42109,Nominal,7660,317,182,0,7161
