date,H0,H5,H7
2015-01-05,-0.027237,,-0.004
2015-01-06,-0.027533,,-0.0043
2015-01-07,-0.031233,,-0.0047
2015-01-08,-0.019287,,-0.0049
2015-01-09,-0.017245,,-0.0055
2015-01-12,-0.020395,,-0.0063
2015-01-13,-0.028323,,-0.0067
2015-01-14,-0.029439,,-0.0071
2015-01-15,-0.027674,0,-0.0074
2015-01-16,-0.0365,,-0.0084
2015-01-19,-0.042709,,-0.0093
2015-01-20,-0.066098,,-0.01
2015-01-21,-0.086836,,-0.0109
2015-01-22,-1.546207,,-0.0277
2015-01-23,-1.693478,-0.6,-0.0811
2015-01-26,-0.726632,,-0.0901
2015-01-27,-0.755313,-0.65,-0.0982
2015-01-28,-0.748131,,-0.1061
2015-01-29,-0.697963,,-0.1148
2015-01-30,-0.678498,,-0.1361
2015-02-02,-0.675273,-0.7,-0.1419
2015-02-03,-0.702567,-0.65,-0.1495
2015-02-04,-0.721958,,-0.1573
2015-02-05,-0.715027,,-0.1651
2015-02-06,-0.71407,,-0.1843
2015-02-09,-0.705521,,-0.1961
2015-02-10,-0.702138,,-0.2035
2015-02-11,-0.69186,,-0.2108
2015-02-12,-0.684617,,-0.2181
2015-02-13,-0.707763,,-0.2361
2015-02-16,-0.694377,,-0.2487
2015-02-17,-0.70052,,-0.2562
2015-02-18,-0.708534,,-0.2639
2015-02-19,-0.735589,,-0.2718
2015-02-20,-0.721673,,-0.289
2015-02-23,-0.705934,,-0.3027
2015-02-24,-0.699542,,-0.3103
2015-02-25,-0.716411,,-0.318
2015-02-26,-0.721538,,-0.3296
2015-02-27,-0.7561,,-0.3541
2015-03-02,-0.726759,,-0.3661
2015-03-03,-0.717688,-0.725,-0.374
2015-03-04,-0.713832,-0.821601,-0.382
2015-03-05,-0.702942,-0.818447,-0.3855
2015-03-06,-0.714518,,-0.409
2015-03-09,-0.710497,,-0.4214
2015-03-10,-0.700399,-0.78,-0.4291
2015-03-11,-0.702508,,-0.4367
2015-03-12,-0.702095,,-0.4396
2015-03-13,-0.703547,,-0.4626
2015-03-16,-0.702338,,-0.4754
2015-03-17,-0.706447,,-0.4833
2015-03-18,-0.702677,,-0.4912
2015-03-19,-0.706165,,-0.4935
2015-03-20,-0.70702,-0.794443,-0.5167
2015-03-23,-0.70567,,-0.5301
2015-03-24,-0.705831,-0.75125,-0.532
2015-03-25,-0.723583,-0.8,-0.5341
2015-03-26,-0.72415,,-0.5361
2015-03-27,-0.715555,,-0.5712
2015-03-30,-0.716246,-0.82,-0.5853
2015-03-31,-0.730568,,-0.6212
2015-04-01,-0.716261,-0.62,-0.6223
2015-04-02,-0.722826,,-0.6343
2015-04-07,-0.730783,-0.7925,-0.6488
2015-04-08,-0.715849,,-0.6565
2015-04-09,-0.724061,,-0.6572
2015-04-10,-0.736016,,-0.6809
2015-04-13,-0.716712,,-0.6959
2015-04-14,-0.714763,,-0.7035
2015-04-15,-0.725466,-0.55,-0.7112
2015-04-16,-0.720577,,-0.7113
2015-04-17,-0.719315,,-0.7338
2015-04-20,-0.716991,,-0.7487
2015-04-21,-0.717462,-0.8,-0.7557
2015-04-22,-0.71993,,-0.7465
2015-04-23,-0.717809,-0.55,-0.7462
2015-04-24,-0.730467,-0.8,-0.7145
2015-04-27,-0.726331,,-0.714
2015-04-28,-0.731493,,-0.7138
2015-04-29,-0.715721,,-0.714
2015-04-30,-0.722648,,-0.716
2015-05-04,-0.726684,,-0.7163
2015-05-05,-0.740706,,-0.7165
2015-05-06,-0.733626,,-0.7167
2015-05-07,-0.736823,,-0.7169
2015-05-08,-0.742701,,-0.718
2015-05-11,-0.728317,-0.8,-0.7186
2015-05-12,-0.734199,,-0.7192
2015-05-13,-0.731073,,-0.7194
2015-05-15,-0.731595,,-0.7205
2015-05-18,-0.732412,,-0.721
2015-05-19,-0.730953,,-0.7209
2015-05-20,-0.728822,,-0.721
2015-05-21,-0.722176,,-0.721
2015-05-22,-0.728206,-0.825,-0.7215
2015-05-26,-0.732564,-0.836667,-0.7219
2015-05-27,-0.728263,,-0.722
2015-05-28,-0.730915,,-0.7221
2015-05-29,-0.726401,-0.8,-0.7211
2015-06-01,-0.713117,-0.8,-0.721
2015-06-02,-0.713339,,-0.7208
2015-06-03,-0.716531,-0.7725,-0.7208
2015-06-04,-0.719242,,-0.7209
2015-06-05,-0.715331,-0.75,-0.7209
2015-06-08,-0.716053,,-0.7211
2015-06-09,-0.719567,,-0.7212
2015-06-10,-0.71872,-0.7625,-0.7214
2015-06-11,-0.720283,,-0.7216
2015-06-12,-0.723754,,-0.7218
2015-06-15,-0.723786,,-0.7224
2015-06-16,-0.722505,,-0.7227
2015-06-17,-0.723344,,-0.7228
2015-06-18,-0.721277,,-0.7231
2015-06-19,-0.726477,,-0.7233
2015-06-22,-0.725053,,-0.7239
2015-06-23,-0.724021,,-0.7241
2015-06-24,-0.724043,,-0.7243
2015-06-25,-0.724159,-0.770455,-0.7243
2015-06-26,-0.732449,,-0.7245
2015-06-29,-0.723042,-0.75,-0.7249
2015-06-30,-0.727129,,-0.7249
2015-07-01,-0.719906,,-0.7249
2015-07-02,-0.725548,,-0.7249
2015-07-03,-0.741109,,-0.7254
2015-07-06,-0.744863,,-0.7258
2015-07-07,-0.741649,,-0.7259
2015-07-08,-0.734132,,-0.7261
2015-07-09,-0.731921,,-0.7262
2015-07-10,-0.74847,,-0.7266
2015-07-13,-0.735566,,-0.7268
2015-07-14,-0.740702,,-0.7271
2015-07-15,-0.745281,,-0.7273
2015-07-16,-0.746234,-0.5,-0.7276
2015-07-17,-0.747237,-0.803333,-0.7285
2015-07-20,-0.741318,,-0.7288
2015-07-21,-0.744091,,-0.7291
2015-07-22,-0.739068,,-0.7293
2015-07-23,-0.740325,,-0.7296
2015-07-24,-0.730715,,-0.7296
2015-07-27,-0.740969,,-0.7297
2015-07-28,-0.73737,-0.8,-0.7298
2015-07-29,-0.740396,-0.8,-0.7301
2015-07-30,-0.743545,-0.7875,-0.7302
2015-07-31,-0.738677,-0.775,-0.7308
2015-08-03,-0.728826,,-0.7308
2015-08-04,-0.732102,,-0.7308
2015-08-05,-0.728416,-0.8,-0.7307
2015-08-06,-0.733003,-0.8,-0.7307
2015-08-07,-0.731781,,-0.7306
2015-08-10,-0.736031,,-0.7303
2015-08-11,-0.736022,,-0.7304
2015-08-12,-0.732702,,-0.7304
2015-08-13,-0.728585,,-0.7304
2015-08-14,-0.728569,,-0.7303
2015-08-17,-0.728893,,-0.7303
2015-08-18,-0.727723,-0.775,-0.7302
2015-08-19,-0.729218,,-0.7302
2015-08-20,-0.731444,,-0.7302
2015-08-21,-0.730045,,-0.7303
2015-08-24,-0.729107,,-0.7302
2015-08-25,-0.735795,,-0.7304
2015-08-26,-0.73687,,-0.7305
2015-08-27,-0.720213,-0.75,-0.7304
2015-08-28,-0.722424,,-0.7301
2015-08-31,-0.724588,,-0.7302
2015-09-01,-0.730462,,-0.7304
2015-09-02,-0.728066,,-0.7305
2015-09-03,-0.725624,-0.75,-0.7306
2015-09-04,-0.730989,,-0.7307
2015-09-07,-0.725485,-0.7525,-0.7312
2015-09-08,-0.729219,,-0.7314
2015-09-09,-0.729924,,-0.7315
2015-09-10,-0.72934,-0.765,-0.7316
2015-09-11,-0.726816,-0.7725,-0.7315
2015-09-14,-0.726866,,-0.7318
2015-09-15,-0.728264,,-0.7318
2015-09-16,-0.723084,,-0.7318
2015-09-17,-0.722336,,-0.7318
2015-09-18,-0.723322,,-0.7316
2015-09-21,-0.722311,,-0.7317
2015-09-22,-0.722342,,-0.7317
2015-09-23,-0.724213,,-0.7317
2015-09-24,-0.722335,,-0.7317
2015-09-25,-0.720588,-0.747826,-0.7314
2015-09-28,-0.722456,,-0.7313
2015-09-29,-0.72005,-0.749231,-0.7312
2015-09-30,-0.719895,,-0.7311
2015-10-01,-0.722893,,-0.7312
2015-10-02,-0.721811,,-0.7309
2015-10-05,-0.72655,-0.95,-0.7306
2015-10-06,-0.728487,,-0.7304
2015-10-07,-0.724437,,-0.7302
2015-10-08,-0.727221,,-0.7301
2015-10-09,-0.726722,,-0.73
2015-10-12,-0.73159,,-0.7294
2015-10-13,-0.725879,-0.74,-0.7293
2015-10-14,-0.726639,,-0.7292
2015-10-15,-0.726692,,-0.7289
2015-10-16,-0.730036,,-0.7288
2015-10-19,-0.733805,,-0.7283
2015-10-20,-0.734864,,-0.7282
2015-10-21,-0.738311,,-0.7281
2015-10-22,-0.733783,,-0.7281
2015-10-23,-0.732543,,-0.728
2015-10-26,-0.738235,,-0.7281
2015-10-27,-0.734391,,-0.728
2015-10-28,-0.730888,,-0.728
2015-10-29,-0.730606,,-0.7277
2015-10-30,-0.724732,,-0.7272
2015-11-02,-0.731937,,-0.7273
2015-11-03,-0.728183,-0.7725,-0.7273
2015-11-04,-0.731051,-0.769999,-0.7273
2015-11-05,-0.729731,,-0.7273
2015-11-06,-0.735504,,-0.7274
2015-11-09,-0.726651,,-0.7273
2015-11-10,-0.730526,,-0.7273
2015-11-11,-0.732161,,-0.7272
2015-11-12,-0.728697,,-0.7272
2015-11-13,-0.729703,,-0.7272
2015-11-16,-0.732166,,-0.7273
2015-11-17,-0.734734,,-0.7273
2015-11-18,-0.728868,-0.5,-0.7273
2015-11-19,-0.726071,,-0.7273
2015-11-20,-0.730854,,-0.7273
2015-11-23,-0.734099,,-0.7273
2015-11-24,-0.731626,,-0.7274
2015-11-25,-0.733435,,-0.7274
2015-11-26,-0.722427,,-0.7272
2015-11-27,-0.720341,,-0.7272
2015-11-30,-0.72187,,-0.7272
2015-12-01,-0.727581,,-0.7272
2015-12-02,-0.726026,,-0.7271
2015-12-03,-0.725045,,-0.7271
2015-12-04,-0.725157,,-0.7269
2015-12-07,-0.725297,-0.775,-0.7269
2015-12-08,-0.721567,,-0.7268
2015-12-09,-0.724142,,-0.7268
2015-12-10,-0.723695,,-0.7267
2015-12-11,-0.729763,,-0.7268
2015-12-14,-0.732825,-0.746667,-0.7269
2015-12-15,-0.731606,,-0.7269
2015-12-16,-0.730877,,-0.727
2015-12-17,-0.726001,,-0.727
2015-12-18,-0.724648,,-0.7271
2015-12-21,-0.726426,,-0.7271
2015-12-22,-0.728773,,-0.7272
2015-12-23,-0.728818,-0.72,-0.7273
2015-12-24,-0.736631,-0.72,-0.7277
2015-12-28,-0.726107,,-0.728
2015-12-29,-0.730768,-0.745,-0.7281
2015-12-30,-0.733381,,-0.7281
2015-12-31,-0.721086,-0.734616,-0.7279
2016-01-04,-0.730883,,-0.7282
2016-01-05,-0.731414,,-0.7283
2016-01-06,-0.737068,,-0.7284
2016-01-07,-0.737945,-0.73,-0.7285
2016-01-08,-0.73159,,-0.7286
2016-01-11,-0.728906,,-0.7287
2016-01-12,-0.730254,,-0.7287
2016-01-13,-0.730137,,-0.7287
2016-01-14,-0.726565,,-0.7287
2016-01-15,-0.729796,,-0.7287
2016-01-18,-0.7295,,-0.7287
2016-01-19,-0.724785,,-0.7286
2016-01-20,-0.725073,,-0.7285
2016-01-21,-0.729366,-0.761746,-0.7284
2016-01-22,-0.730393,,-0.7284
2016-01-25,-0.729351,,-0.7283
2016-01-26,-0.727248,,-0.7282
2016-01-27,-0.723908,,-0.7281
2016-01-28,-0.727733,,-0.728
2016-01-29,-0.723007,,-0.728
2016-02-01,-0.727087,-0.75,-0.728
2016-02-02,-0.725206,,-0.7279
2016-02-03,-0.725797,,-0.7279
2016-02-04,-0.727606,,-0.7278
2016-02-05,-0.729521,,-0.7278
2016-02-08,-0.726222,,-0.7276
2016-02-09,-0.728888,,-0.7276
2016-02-10,-0.730339,,-0.7276
2016-02-11,-0.730647,,-0.7276
2016-02-12,-0.72775,,-0.7276
2016-02-15,-0.731347,,-0.7276
2016-02-16,-0.732861,-0.74,-0.7276
2016-02-17,-0.731269,,-0.7275
2016-02-18,-0.733035,-1.05,-0.7276
2016-02-19,-0.732647,,-0.7277
2016-02-22,-0.73107,-0.753182,-0.7277
2016-02-23,-0.733977,,-0.7277
2016-02-24,-0.733206,-1.15,-0.7277
2016-02-25,-0.73811,,-0.7278
2016-02-26,-0.727245,,-0.7281
2016-02-29,-0.733788,,-0.7282
2016-03-01,-0.734701,,-0.7283
2016-03-02,-0.731605,,-0.7283
2016-03-03,-0.734087,,-0.7284
2016-03-04,-0.733257,,-0.7287
2016-03-07,-0.736711,,-0.7288
2016-03-08,-0.735242,,-0.729
2016-03-09,-0.735632,,-0.7291
2016-03-10,-0.736248,,-0.7292
2016-03-11,-0.732724,-0.775,-0.7293
2016-03-14,-0.734592,,-0.7293
2016-03-15,-0.736302,,-0.7294
2016-03-16,-0.733943,,-0.7294
2016-03-17,-0.734316,,-0.7295
2016-03-18,-0.73643,,-0.7299
2016-03-21,-0.737293,,-0.73
2016-03-22,-0.742067,,-0.7302
2016-03-23,-0.730584,-0.773334,-0.7302
2016-03-24,-0.733267,,-0.7301
2016-03-29,-0.731423,,-0.7301
2016-03-30,-0.73255,,-0.7301
2016-03-31,-0.737954,,-0.7307
2016-04-01,-0.738163,,-0.7309
2016-04-04,-0.739542,,-0.731
2016-04-05,-0.738006,,-0.731
2016-04-06,-0.733632,,-0.731
2016-04-07,-0.731473,,-0.7309
2016-04-08,-0.73197,,-0.7309
2016-04-11,-0.732215,-0.7,-0.731
2016-04-12,-0.734132,,-0.731
2016-04-13,-0.733747,,-0.7311
2016-04-14,-0.732011,-0.77,-0.7311
2016-04-15,-0.732737,,-0.7312
2016-04-18,-0.729382,,-0.7312
2016-04-19,-0.730945,,-0.7313
2016-04-20,-0.725769,-0.75,-0.7313
2016-04-21,-0.726297,-0.7675,-0.7313
2016-04-22,-0.727656,,-0.7312
2016-04-25,-0.731425,,-0.7312
2016-04-26,-0.733261,,-0.7313
2016-04-27,-0.72225,,-0.7312
2016-04-28,-0.726497,,-0.7312
2016-04-29,-0.726368,,-0.7313
2016-05-02,-0.72726,,-0.7314
2016-05-03,-0.727516,,-0.7314
2016-05-04,-0.726909,,-0.7314
2016-05-06,-0.7249,,-0.7312
2016-05-09,-0.726511,,-0.7313
2016-05-10,-0.729423,,-0.7313
2016-05-11,-0.7276,,-0.7312
2016-05-12,-0.729506,,-0.7312
2016-05-13,-0.732607,,-0.7314
2016-05-17,-0.733024,-0.765,-0.7314
2016-05-18,-0.733124,-0.774,-0.7314
2016-05-19,-0.729667,-0.7725,-0.7313
2016-05-20,-0.731564,-0.75,-0.7313
2016-05-23,-0.730322,,-0.7313
2016-05-24,-0.727005,,-0.7312
2016-05-25,-0.729674,,-0.7311
2016-05-26,-0.733903,,-0.7311
2016-05-27,-0.728803,,-0.7312
2016-05-30,-0.729264,,-0.7312
2016-05-31,-0.729792,,-0.7311
2016-06-01,,,-0.731
2016-06-02,-0.728618,-0.755935,-0.731
2016-06-03,-0.728929,,-0.7309
2016-06-06,-0.728512,,-0.7308
2016-06-07,-0.732816,,-0.7308
2016-06-08,-0.733081,,-0.7307
2016-06-09,-0.729284,,-0.7307
2016-06-10,-0.732194,-0.62,-0.7306
2016-06-13,-0.736764,,-0.7307
2016-06-14,-0.73793,,-0.7307
2016-06-15,-0.739246,,-0.7307
2016-06-16,-0.740485,,-0.7308
2016-06-17,-0.738247,-0.78,-0.731
2016-06-20,-0.737702,,-0.7309
2016-06-21,-0.732943,,-0.7308
2016-06-22,-0.732942,,-0.7307
2016-06-23,-0.733967,,-0.7308
2016-06-24,-0.77887,,-0.7322
2016-06-27,-0.752085,,-0.7324
2016-06-28,-0.754806,,-0.7327
2016-06-29,-0.742333,,-0.7328
2016-06-30,-0.765593,,-0.7331
2016-07-01,-0.751887,,-0.7336
2016-07-04,-0.753369,-0.77,-0.7337
2016-07-05,-0.754462,,-0.7339
2016-07-06,-0.745822,,-0.7341
2016-07-07,-0.76319,,-0.7344
2016-07-08,-0.749036,,-0.735
2016-07-11,-0.762309,,-0.7353
2016-07-12,-0.76369,,-0.7356
2016-07-13,-0.754404,,-0.7358
2016-07-14,-0.740914,,-0.7359
2016-07-15,-0.754906,,-0.7367
2016-07-18,-0.760304,,-0.737
2016-07-19,-0.741874,,-0.7371
2016-07-20,-0.755916,,-0.7375
2016-07-21,-0.741021,,-0.7376
2016-07-22,-0.743034,,-0.7381
2016-07-25,-0.739255,,-0.7382
2016-07-26,-0.741703,,-0.7383
2016-07-27,-0.739375,,-0.7385
2016-07-28,-0.741105,,-0.7387
2016-07-29,-0.745432,,-0.7393
2016-08-02,-0.7372,,-0.7394
2016-08-03,-0.739083,,-0.7396
2016-08-04,-0.745807,,-0.7396
2016-08-05,-0.741835,,-0.7399
2016-08-08,-0.737204,,-0.7404
2016-08-09,-0.742434,,-0.7406
2016-08-10,-0.737154,,-0.7407
2016-08-11,-0.737081,,-0.7408
2016-08-12,-0.731881,,-0.7406
2016-08-15,-0.729947,,-0.7405
2016-08-16,-0.739919,,-0.7409
2016-08-17,-0.733686,,-0.7409
2016-08-18,-0.740832,,-0.7409
2016-08-19,-0.742505,,-0.7411
2016-08-22,-0.737035,,-0.7414
2016-08-23,-0.733865,,-0.7414
2016-08-24,-0.735614,,-0.7415
2016-08-25,-0.736062,,-0.7416
2016-08-26,-0.739992,,-0.7416
2016-08-29,-0.730721,,-0.7419
2016-08-30,-0.73136,,-0.7419
2016-08-31,-0.731087,,-0.7419
2016-09-01,-0.745344,,-0.7421
2016-09-02,-0.741118,,-0.7422
2016-09-05,-0.737761,,-0.7426
2016-09-06,-0.742861,,-0.7428
2016-09-07,-0.736691,,-0.7428
2016-09-08,-0.739581,,-0.7429
2016-09-09,-0.742546,,-0.743
2016-09-12,-0.742744,,-0.7434
2016-09-13,-0.747114,-0.75,-0.7435
2016-09-14,-0.743534,,-0.7436
2016-09-15,-0.737565,,-0.7435
2016-09-16,-0.735047,,-0.7433
2016-09-19,-0.735752,,-0.7434
2016-09-20,-0.741118,,-0.7434
2016-09-21,-0.732882,,-0.7434
2016-09-22,-0.739178,,-0.7435
2016-09-23,-0.737637,,-0.7434
2016-09-26,-0.737696,,-0.7422
2016-09-27,-0.737877,,-0.742
2016-09-28,-0.734206,,-0.7418
2016-09-29,-0.733168,,-0.7417
2016-09-30,-0.744965,,-0.7415
2016-10-03,-0.735293,,-0.7412
2016-10-04,-0.737165,,-0.741
2016-10-05,-0.736483,,-0.7408
2016-10-06,-0.739644,,-0.7407
2016-10-07,-0.738937,,-0.7404
2016-10-10,-0.740595,,-0.7402
2016-10-11,-0.740519,,-0.7399
2016-10-12,-0.743315,,-0.7397
2016-10-13,-0.74384,,-0.7396
2016-10-14,-0.743012,,-0.7396
2016-10-17,-0.740331,,-0.7392
2016-10-18,-0.736625,,-0.7389
2016-10-19,-0.734955,,-0.7389
2016-10-20,-0.734711,,-0.7386
2016-10-21,-0.734249,-0.75,-0.7384
2016-10-24,-0.740894,,-0.7383
2016-10-25,-0.741311,,-0.7384
2016-10-26,-0.742497,,-0.7384
2016-10-27,-0.736242,,-0.7383
2016-10-28,-0.738843,,-0.7383
2016-10-31,-0.729412,,-0.7379
2016-11-01,-0.741296,,-0.7379
2016-11-02,-0.738753,,-0.738
2016-11-03,-0.741218,,-0.738
2016-11-04,-0.740111,,-0.7379
2016-11-07,-0.741578,,-0.7379
2016-11-08,-0.738916,,-0.7379
2016-11-09,-0.735979,,-0.7378
2016-11-10,-0.737914,,-0.7378
2016-11-11,-0.742816,,-0.738
2016-11-14,-0.736279,,-0.7382
2016-11-15,-0.737191,,-0.7383
2016-11-16,-0.733983,,-0.7382
2016-11-17,-0.732743,,-0.7382
2016-11-18,-0.733394,,-0.738
2016-11-21,-0.73302,,-0.7378
2016-11-22,-0.733427,,-0.7378
2016-11-23,-0.735128,,-0.7378
2016-11-24,-0.732033,,-0.7377
2016-11-25,-0.733979,,-0.7376
2016-11-28,-0.738019,,-0.7376
2016-11-29,-0.732175,,-0.7377
2016-11-30,-0.728146,,-0.7376
2016-12-01,-0.734961,,-0.7375
2016-12-02,-0.722467,,-0.7369
2016-12-05,-0.732456,,-0.7369
2016-12-06,-0.735443,,-0.7368
2016-12-07,-0.733081,,-0.7367
2016-12-08,-0.726979,,-0.7366
2016-12-09,-0.738587,,-0.7365
2016-12-12,-0.734171,,-0.7364
2016-12-13,-0.737156,,-0.7363
2016-12-14,-0.733924,,-0.7362
2016-12-15,-0.737918,,-0.7362
2016-12-16,-0.736398,,-0.7362
2016-12-19,-0.735596,,-0.7362
2016-12-20,-0.734678,,-0.7361
2016-12-21,-0.733432,,-0.7361
2016-12-22,-0.738752,,-0.7361
2016-12-23,-0.736531,,-0.7361
2016-12-27,-0.741108,,-0.7361
2016-12-28,-0.735499,-0.8,-0.7361
2016-12-29,-0.736292,,-0.7362
2016-12-30,-0.731921,,-0.7357
2017-01-03,-0.740938,,-0.7357
2017-01-04,-0.734146,,-0.7357
2017-01-05,-0.738064,,-0.7357
2017-01-06,-0.735494,,-0.7357
2017-01-09,-0.739017,,-0.7356
2017-01-10,-0.737801,,-0.7356
2017-01-11,-0.735276,,-0.7355
2017-01-12,-0.740026,,-0.7355
2017-01-13,-0.73668,,-0.7354
2017-01-16,-0.734525,,-0.7352
2017-01-17,-0.736624,,-0.7351
2017-01-18,-0.732999,,-0.7351
2017-01-19,-0.730291,,-0.7351
2017-01-20,-0.734027,,-0.735
2017-01-23,-0.73571,,-0.7351
2017-01-24,-0.743469,-0.83,-0.7351
2017-01-25,-0.738585,-1.2,-0.7351
2017-01-26,-0.737318,,-0.735
2017-01-27,-0.736893,-0.76,-0.735
2017-01-30,-0.735858,,-0.7349
2017-01-31,-0.732656,,-0.735
2017-02-01,-0.737202,-0.76,-0.7349
2017-02-02,-0.736327,-0.7825,-0.7349
2017-02-03,-0.741266,,-0.735
2017-02-06,-0.736546,,-0.7349
2017-02-07,-0.735783,,-0.7348
2017-02-08,-0.734452,,-0.7348
2017-02-09,-0.736669,,-0.7348
2017-02-10,-0.733571,,-0.7347
2017-02-13,-0.736559,,-0.7345
2017-02-14,-0.739557,-0.799078,-0.7345
2017-02-15,-0.7356,-0.819091,-0.7345
2017-02-16,-0.737102,-0.822,-0.7345
2017-02-17,-0.737113,-0.84,-0.7346
2017-02-20,-0.739818,,-0.7347
2017-02-21,-0.735269,,-0.7347
2017-02-22,-0.739097,,-0.7348
2017-02-23,-0.73791,,-0.7348
2017-02-24,-0.737819,,-0.7349
2017-02-27,-0.736078,,-0.735
2017-02-28,-0.72986,,-0.735
2017-03-01,-0.734138,,-0.735
2017-03-02,-0.732062,,-0.735
2017-03-03,-0.735867,,-0.7354
2017-03-06,-0.734926,,-0.7355
2017-03-07,-0.737669,,-0.7355
2017-03-08,-0.738441,,-0.7356
2017-03-09,-0.737281,,-0.7357
2017-03-10,-0.738026,,-0.7356
2017-03-13,-0.735574,,-0.7356
2017-03-14,-0.730688,,-0.7356
2017-03-15,-0.730693,,-0.7355
2017-03-16,-0.732389,,-0.7355
2017-03-17,-0.733307,,-0.7354
2017-03-20,-0.740575,-0.8,-0.7355
2017-03-21,-0.731241,,-0.7354
2017-03-22,-0.734801,,-0.7354
2017-03-23,-0.731857,,-0.7353
2017-03-24,-0.736524,,-0.7353
2017-03-27,-0.734279,,-0.7353
2017-03-28,-0.737346,,-0.7353
2017-03-29,-0.742156,-0.83,-0.7353
2017-03-30,-0.734969,,-0.7353
2017-03-31,-0.737014,,-0.7355
2017-04-03,-0.738169,,-0.7355
2017-04-04,-0.733965,-0.786667,-0.7355
2017-04-05,-0.736771,-0.8,-0.7355
2017-04-06,-0.739652,,-0.7355
2017-04-07,-0.737254,-0.78,-0.7356
2017-04-10,-0.734875,-0.75,-0.7355
2017-04-11,-0.733971,-0.83,-0.7355
2017-04-12,-0.733402,-0.815,-0.7354
2017-04-13,-0.736954,-0.75,-0.7355
2017-04-18,-0.740035,,-0.7356
2017-04-19,-0.739438,,-0.7357
2017-04-20,-0.74571,,-0.7358
2017-04-21,-0.746815,-0.78,-0.7362
2017-04-24,-0.741096,,-0.7362
2017-04-25,-0.739424,,-0.7362
2017-04-26,-0.739483,-0.792857,-0.7362
2017-04-27,-0.732324,-0.816667,-0.7362
2017-04-28,-0.738899,,-0.7363
2017-05-02,-0.733278,-1.15,-0.7363
2017-05-03,-0.735228,,-0.7363
2017-05-04,-0.740536,,-0.7363
2017-05-05,-0.743209,-0.815,-0.7364
2017-05-08,-0.739803,-0.81,-0.7364
2017-05-09,-0.739678,,-0.7365
2017-05-10,-0.740143,,-0.7365
2017-05-11,-0.731791,,-0.7364
2017-05-12,-0.735513,,-0.7365
2017-05-15,-0.736798,,-0.7365
2017-05-16,-0.736656,,-0.7365
2017-05-17,-0.73429,,-0.7365
2017-05-18,-0.735318,-0.815833,-0.7364
2017-05-19,-0.734181,,-0.7363
2017-05-22,-0.732904,,-0.7363
2017-05-23,-0.732239,,-0.7362
2017-05-24,-0.745418,,-0.7364
2017-05-26,-0.741188,,-0.7365
2017-05-29,-0.737204,,-0.7365
2017-05-30,-0.730064,,-0.7364
2017-05-31,-0.734836,,-0.7365
2017-06-01,-0.736935,,-0.7365
2017-06-02,-0.732191,,-0.7363
2017-06-06,-0.733416,,-0.7364
2017-06-07,-0.740652,,-0.7364
2017-06-08,-0.735349,-0.81,-0.7364
2017-06-09,-0.739989,,-0.7364
2017-06-12,-0.740222,,-0.7365
2017-06-13,-0.737403,,-0.7365
2017-06-14,-0.735835,,-0.7365
2017-06-15,-0.735765,-0.73,-0.7366
2017-06-16,-0.73423,,-0.7365
2017-06-19,-0.733287,-0.75,-0.7366
2017-06-20,-0.737381,,-0.7366
2017-06-21,-0.736381,,-0.7367
2017-06-22,-0.734885,,-0.7367
2017-06-23,-0.731723,,-0.7365
2017-06-26,-0.739526,,-0.7366
2017-06-27,-0.738147,,-0.7366
2017-06-28,-0.74024,-0.81,-0.7367
2017-06-29,-0.734266,,-0.7366
2017-06-30,-0.734155,,-0.7365
2017-07-03,-0.738736,,-0.7365
2017-07-04,-0.736438,-0.81,-0.7365
2017-07-05,-0.737983,,-0.7366
2017-07-06,-0.738968,,-0.7366
2017-07-07,-0.738541,-0.81,-0.7366
2017-07-10,-0.739066,,-0.7366
2017-07-11,-0.740907,,-0.7367
2017-07-12,-0.739842,,-0.7368
2017-07-13,-0.737099,-0.81,-0.7368
2017-07-14,-0.740496,,-0.7368
2017-07-17,-0.74168,,-0.737
2017-07-18,-0.738098,,-0.7369
2017-07-19,-0.739138,,-0.7369
2017-07-20,-0.741668,-0.81,-0.7369
2017-07-21,-0.740802,-0.78,-0.7367
2017-07-24,-0.738495,,-0.7367
2017-07-25,-0.738678,,-0.7367
2017-07-26,-0.736574,-0.815,-0.7366
2017-07-27,-0.739041,,-0.7367
2017-07-28,-0.73868,,-0.7367
2017-07-31,-0.732636,,-0.7366
2017-08-02,-0.732643,,-0.7366
2017-08-03,-0.733011,-0.805,-0.7365
2017-08-04,-0.733813,,-0.7364
2017-08-07,-0.733105,,-0.7361
2017-08-08,-0.73604,,-0.7361
2017-08-09,-0.73536,,-0.7361
2017-08-10,-0.736682,,-0.736
2017-08-11,-0.742088,,-0.7362
2017-08-14,-0.739104,,-0.7363
2017-08-15,-0.742571,,-0.7364
2017-08-16,-0.736284,,-0.7364
2017-08-17,-0.736334,,-0.7364
2017-08-18,-0.745461,-0.82,-0.7367
2017-08-21,-0.743661,,-0.7368
2017-08-22,-0.735277,,-0.7369
2017-08-23,-0.736227,-0.82,-0.7369
2017-08-24,-0.743271,,-0.737
2017-08-25,-0.743024,,-0.737
2017-08-28,-0.746593,,-0.737
2017-08-29,-0.741348,,-0.737
2017-08-30,-0.742505,,-0.7371
2017-08-31,-0.732305,,-0.7371
2017-09-01,-0.745761,,-0.7374
2017-09-04,-0.747639,-0.82,-0.7375
2017-09-05,-0.744213,,-0.7378
