issuer,kind,isin,auction,settlement,maturity,nominal,cash,cover,yield,source
FR,bill,FR0101659714,2000-04-17,2000-04-20,2000-05-31,500.0,500.0,2.99,3.55,aft_hist_btf
FR,bill,FR0101659797,2000-04-17,2000-04-20,2001-03-29,1000.0,1000.0,3.16,4.168,aft_hist_btf
FR,bill,FR0101930115,2000-04-17,2000-04-20,2000-07-20,1403.0,1403.0,2.33,3.627,aft_hist_btf
FR,bond,FR0101465831,2000-04-20,2000-04-26,2002-01-12,1530.0,1518.219,4.11,4.47,aft_hist_mlt
FR,bond,FR0101659813,2000-04-20,2000-04-26,2005-07-12,1711.0,1709.289,3.57,5.02,aft_hist_mlt
FR,bill,FR0101659722,2000-04-25,2000-04-27,2000-06-08,500.0,500.0,2.55,3.698,aft_hist_btf
FR,bill,FR0101930107,2000-04-25,2000-04-27,2000-11-02,822.0,822.0,3.13,4.032,aft_hist_btf
FR,bill,FR0101930123,2000-04-25,2000-04-27,2000-07-27,1234.0,1234.0,2.42,3.782,aft_hist_btf
FR,bill,FR0101930131,2000-05-02,2000-05-04,2000-08-03,1204.0,1204.0,3.42,3.93,aft_hist_btf
FR,bill,FR0101930149,2000-05-02,2000-05-04,2001-05-03,1005.0,1005.0,2.6,4.481,aft_hist_btf
DE,bond,DE0001135150,2000-05-03,2000-05-05,2010-07-04,6309.0,6264.206,1.7,5.34,finanzagentur
FR,bond,FR0000186413,2000-05-04,2000-05-10,2029-07-25,162.0,153.025,3.43,3.71,aft_hist_mlt
FR,bond,FR0000186603,2000-05-04,2000-05-10,2010-04-25,2413.0,2396.592,3.46,5.59,aft_hist_mlt
FR,bond,FR0000570491,2000-05-04,2000-05-10,2006-04-25,425.0,466.693,3.39,5.29,aft_hist_mlt
FR,bond,FR0000571218,2000-05-04,2000-05-10,2029-04-25,911.0,865.086,2.28,5.87,aft_hist_mlt
FR,bond,FR0000571424,2000-05-04,2000-05-10,2009-07-25,259.0,244.703,3.26,3.72,aft_hist_mlt
FR,bill,FR0101930107,2000-05-09,2000-05-11,2000-11-02,742.0,742.0,2.57,4.282,aft_hist_btf
FR,bill,FR0101930156,2000-05-09,2000-05-11,2000-08-10,1071.0,1071.0,3.16,4.084,aft_hist_btf
FR,bill,FR0101659763,2000-05-15,2000-05-18,2000-08-17,1023.0,1023.0,3.54,4.088,aft_hist_btf
FR,bill,FR0101930164,2000-05-15,2000-05-18,2000-12-07,1003.0,1003.0,2.52,4.388,aft_hist_btf
DE,bond,DE0001141356,2000-05-17,2000-05-19,2005-05-20,4773.2,4718.308,2.6,5.25,finanzagentur
FR,bond,FR0101465831,2000-05-18,2000-05-23,2002-01-12,1346.0,1324.464,4.17,5.03,aft_hist_mlt
FR,bond,FR0101659813,2000-05-18,2000-05-23,2005-07-12,2250.0,2210.175,3.14,5.4,aft_hist_mlt
FR,bill,FR0101930149,2000-05-22,2000-05-25,2001-05-03,888.0,888.0,2.98,4.815,aft_hist_btf
FR,bill,FR0101990172,2000-05-22,2000-05-25,2000-08-24,1105.0,1105.0,3.71,4.214,aft_hist_btf
FR,bill,FR0101930164,2000-05-29,2000-05-31,2000-12-07,603.0,603.0,3.85,4.437,aft_hist_btf
FR,bill,FR0101930180,2000-05-29,2000-05-31,2000-08-31,921.0,921.0,3.83,4.14,aft_hist_btf
FR,bill,FR0101930099,2000-06-05,2000-06-08,2000-07-06,511.0,511.0,2.79,4.034,aft_hist_btf
FR,bill,FR0101930149,2000-06-05,2000-06-08,2001-05-03,892.0,892.0,2.41,4.665,aft_hist_btf
FR,bill,FR0101930198,2000-06-05,2000-06-08,2000-09-07,1336.0,1336.0,3.05,4.149,aft_hist_btf
FR,bond,FR0000186603,2000-06-08,2000-06-14,2010-04-25,945.0,959.459,5.65,5.29,aft_hist_mlt
FR,bond,FR0000570491,2000-06-08,2000-06-14,2006-04-25,689.0,765.341,2.69,5.02,aft_hist_mlt
FR,bond,FR0000570673,2000-06-08,2000-06-14,2009-01-25,235.0,225.718,3.11,0.0,aft_hist_mlt
FR,bond,FR0000570731,2000-06-08,2000-06-14,2011-04-25,795.0,871.002,2.99,5.32,aft_hist_mlt
FR,bill,FR0101930164,2000-06-13,2000-06-15,2000-12-07,747.0,747.0,2.43,4.537,aft_hist_btf
FR,bill,FR0101930206,2000-06-13,2000-06-15,2000-09-14,1093.0,1093.0,3.3,4.269,aft_hist_btf
DE,bond,DE0001136901,2000-06-14,2000-06-16,2002-06-14,4400.0,4411.0,2.1,4.87,finanzagentur
FR,bill,FR0101208504,2000-06-19,2000-06-22,2000-09-21,723.0,723.0,4.15,4.231,aft_hist_btf
FR,bill,FR0101930214,2000-06-19,2000-06-22,2001-06-21,1004.0,1004.0,2.08,4.76,aft_hist_btf
FR,bond,FR0100059593,2000-06-22,2000-06-27,2002-07-12,1258.0,1245.923,4.03,5.0,aft_hist_mlt
FR,bond,FR0101465831,2000-06-22,2000-06-27,2002-01-12,1345.0,1325.094,3.59,5.0,aft_hist_mlt
FR,bond,FR0101659813,2000-06-22,2000-06-27,2005-07-12,1053.0,1045.208,4.42,5.17,aft_hist_mlt
FR,bill,FR0101659789,2000-06-26,2000-06-29,2000-09-28,762.0,762.0,5.23,4.23,aft_hist_btf
FR,bill,FR0101930222,2000-06-26,2000-06-29,2001-01-18,952.0,952.0,3.32,4.618,aft_hist_btf
FR,bill,FR0101930222,2000-07-03,2000-07-06,2001-01-18,857.0,857.0,3.54,4.62,aft_hist_btf
FR,bill,FR0102226356,2000-07-03,2000-07-06,2000-10-05,1056.0,1056.0,3.27,4.224,aft_hist_btf
DE,bond,DE0001135150,2000-07-05,2000-07-07,2010-07-04,8123.0,8101.068,1.1,5.28,finanzagentur
FR,bond,FR0000186413,2000-07-06,2000-07-11,2029-07-25,194.0,182.515,2.73,3.74,aft_hist_mlt
FR,bond,FR0000186603,2000-07-06,2000-07-11,2010-04-25,1798.0,1811.125,3.77,5.4,aft_hist_mlt
FR,bond,FR0000570665,2000-07-06,2000-07-11,2008-10-25,425.0,512.507,5.53,5.35,aft_hist_mlt
FR,bond,FR0000571218,2000-07-06,2000-07-11,2029-04-25,700.0,686.21,2.89,5.64,aft_hist_mlt
FR,bond,FR0000571424,2000-07-06,2000-07-11,2009-07-25,367.0,346.411,2.63,3.74,aft_hist_mlt
FR,bill,FR0101930214,2000-07-10,2000-07-13,2001-06-21,820.0,820.0,2.45,4.847,aft_hist_btf
FR,bill,FR0102226364,2000-07-10,2000-07-13,2000-10-12,1110.0,1110.0,3.41,4.197,aft_hist_btf
DE,bill,DE0001114353,2000-07-12,2000-07-14,2001-01-12,4873.0,4762.237,2.1,4.5989,finanzagentur
FR,bill,FR0101930214,2000-07-17,2000-07-20,2001-06-21,805.0,805.0,2.94,4.963,aft_hist_btf
FR,bill,FR0102226372,2000-07-17,2000-07-20,2000-10-19,1002.0,1002.0,2.87,4.234,aft_hist_btf
FR,bond,FR0100059593,2000-07-20,2000-07-25,2002-07-12,1601.0,1580.667,3.98,5.19,aft_hist_mlt
FR,bond,FR0101659813,2000-07-20,2000-07-25,2005-07-12,2422.0,2391.241,3.32,5.3,aft_hist_mlt
FR,bill,FR0101659771,2000-07-24,2000-07-27,2001-02-15,839.0,839.0,2.44,4.769,aft_hist_btf
FR,bill,FR0102226380,2000-07-24,2000-07-27,2000-10-26,1277.0,1277.0,2.55,4.279,aft_hist_btf
FR,bill,FR0101930107,2000-07-31,2000-08-03,2000-11-02,1004.0,1004.0,2.38,4.361,aft_hist_btf
FR,bill,FR0102226398,2000-07-31,2000-08-03,2001-08-02,1103.0,1103.0,3.05,5.055,aft_hist_btf
FR,bond,FR0000186603,2000-08-03,2000-08-08,2010-04-25,2693.0,2725.585,2.61,5.33,aft_hist_mlt
FR,bond,FR0000571218,2000-08-03,2000-08-08,2029-04-25,901.0,899.018,2.24,5.51,aft_hist_mlt
FR,bill,FR0101659771,2000-08-07,2000-08-10,2001-02-15,710.0,710.0,4.12,4.745,aft_hist_btf
FR,bill,FR0102226406,2000-08-07,2000-08-10,2000-11-09,1232.0,1232.0,2.54,4.376,aft_hist_btf
FR,bill,FR0101208926,2000-08-14,2000-08-17,2000-11-16,1203.0,1203.0,2.25,4.531,aft_hist_btf
FR,bill,FR0102226414,2000-08-14,2000-08-17,2001-03-08,1035.0,1035.0,4.61,4.916,aft_hist_btf
DE,bond,DE0001141364,2000-08-16,2000-08-18,2005-08-19,5414.0,5367.44,2.6,5.18,finanzagentur
FR,bond,FR0102325695,2000-08-17,2000-08-22,2003-01-12,3099.0,3079.476,3.17,5.27,aft_hist_mlt
FR,bill,FR0102226398,2000-08-21,2000-08-24,2001-08-02,774.0,774.0,3.43,5.174,aft_hist_btf
FR,bill,FR0102226422,2000-08-21,2000-08-24,2000-11-23,1727.0,1727.0,2.09,4.631,aft_hist_btf
FR,bill,FR0102226414,2000-08-28,2000-08-31,2001-03-08,757.0,757.0,3.85,4.977,aft_hist_btf
FR,bill,FR0102226430,2000-08-28,2000-08-31,2000-11-30,1389.0,1389.0,2.44,4.699,aft_hist_btf
FR,bill,FR0101930164,2000-09-04,2000-09-07,2000-12-07,1004.0,1004.0,2.81,4.615,aft_hist_btf
FR,bill,FR0102226448,2000-09-04,2000-09-07,2001-09-06,923.0,923.0,3.0,5.08,aft_hist_btf
FR,bond,FR0000187023,2000-09-07,2000-09-12,2010-10-25,3384.0,3399.566,2.28,5.44,aft_hist_mlt
FR,bond,FR0000570673,2000-09-07,2000-09-12,2009-01-25,323.0,308.045,3.37,0.0,aft_hist_mlt
FR,bill,FR0102226414,2000-09-11,2000-09-14,2001-03-08,791.0,791.0,3.59,4.934,aft_hist_btf
FR,bill,FR0102226455,2000-09-11,2000-09-14,2000-12-14,1086.0,1086.0,3.09,4.684,aft_hist_btf
DE,bond,DE0001136919,2000-09-13,2000-09-15,2002-09-13,4723.0,4711.193,2.9,5.13,finanzagentur
FR,bill,FR0102226448,2000-09-18,2000-09-21,2001-09-06,652.0,652.0,3.74,5.037,aft_hist_btf
FR,bill,FR0102226463,2000-09-18,2000-09-21,2000-12-21,1029.0,1029.0,4.1,4.652,aft_hist_btf
FR,bond,FR0101659813,2000-09-21,2000-09-26,2005-07-12,1946.0,1930.237,3.59,5.19,aft_hist_mlt
FR,bond,FR0102325695,2000-09-21,2000-09-26,2003-01-12,2006.0,2000.784,3.17,5.11,aft_hist_mlt
FR,bill,FR0101415513,2000-09-25,2000-09-28,2000-12-28,1001.0,1001.0,2.98,4.68,aft_hist_btf
FR,bill,FR0102226448,2000-09-25,2000-09-28,2001-09-06,604.0,604.0,2.9,5.01,aft_hist_btf
FR,bill,FR0101659797,2000-10-02,2000-10-05,2001-03-29,605.0,605.0,3.44,4.91,aft_hist_btf
FR,bill,FR0102626878,2000-10-02,2000-10-05,2001-01-04,1080.0,1080.0,3.73,4.72,aft_hist_btf
FR,bond,FR0000186413,2000-10-05,2000-10-10,2029-07-25,167.0,157.865,4.42,3.71,aft_hist_mlt
FR,bond,FR0000187023,2000-10-05,2000-10-10,2010-10-25,3268.0,3286.628,3.85,5.42,aft_hist_mlt
FR,bond,FR0000571218,2000-10-05,2000-10-10,2029-04-25,1294.0,1247.934,3.18,5.75,aft_hist_mlt
FR,bond,FR0000571424,2000-10-05,2000-10-10,2009-07-25,546.0,517.226,3.57,3.71,aft_hist_mlt
FR,bill,FR0101659755,2000-10-09,2000-10-12,2001-01-11,625.0,625.0,3.77,4.753,aft_hist_btf
FR,bill,FR0102226448,2000-10-09,2000-10-12,2001-09-06,544.0,544.0,3.4,5.07,aft_hist_btf
DE,bill,DE0001114361,2000-10-11,2000-10-13,2001-04-20,4861.0,4739.669,2.1,4.8748,finanzagentur
FR,bill,FR0101930222,2000-10-16,2000-10-19,2001-01-18,712.0,712.0,4.08,4.777,aft_hist_btf
FR,bill,FR0102626886,2000-10-16,2000-10-19,2001-10-18,751.0,751.0,3.19,5.077,aft_hist_btf
DE,bond,DE0001135168,2000-10-18,2000-10-20,2011-01-04,7891.7,7913.008,3.0,5.21,finanzagentur
FR,bond,FR0102626779,2000-10-19,2000-10-24,2006-01-12,3904.0,3880.966,3.62,5.13,aft_hist_mlt
FR,bill,FR0101930149,2000-10-23,2000-10-26,2001-05-03,504.0,504.0,4.46,5.042,aft_hist_btf
FR,bill,FR0102626894,2000-10-23,2000-10-26,2001-01-25,904.0,904.0,3.48,4.851,aft_hist_btf
DE,bond,DE0001135176,2000-10-25,2000-10-27,2031-01-04,3951.0,3936.776,1.9,5.52,finanzagentur
FR,bill,FR0102626886,2000-10-30,2000-11-02,2001-10-18,611.0,611.0,3.44,5.133,aft_hist_btf
FR,bill,FR0102626902,2000-10-30,2000-11-02,2001-02-01,902.0,902.0,2.98,4.863,aft_hist_btf
FR,bond,FR0000187023,2000-11-02,2000-11-07,2010-10-25,3321.0,3369.154,3.26,5.31,aft_hist_mlt
FR,bond,FR0000571218,2000-11-02,2000-11-07,2029-04-25,342.0,332.424,8.99,5.7,aft_hist_mlt
FR,bill,FR0101930149,2000-11-06,2000-11-09,2001-05-03,601.0,601.0,3.78,5.027,aft_hist_btf
FR,bill,FR0102626910,2000-11-06,2000-11-09,2001-02-08,1123.0,1123.0,2.57,4.879,aft_hist_btf
FR,bill,FR0101659771,2000-11-13,2000-11-16,2001-02-15,939.0,939.0,4.38,4.855,aft_hist_btf
FR,bill,FR0101930214,2000-11-13,2000-11-16,2001-06-21,618.0,618.0,4.42,4.982,aft_hist_btf
DE,bond,DE0001141364,2000-11-15,2000-11-17,2005-08-19,6920.0,6909.62,2.4,5.02,finanzagentur
FR,bond,FR0102325695,2000-11-16,2000-11-21,2003-01-12,1425.0,1424.288,8.39,5.02,aft_hist_mlt
FR,bond,FR0102626779,2000-11-16,2000-11-21,2006-01-12,2466.0,2459.588,3.18,5.06,aft_hist_mlt
FR,bill,FR0102626886,2000-11-20,2000-11-23,2001-10-18,606.0,606.0,3.99,4.987,aft_hist_btf
FR,bill,FR0102626928,2000-11-20,2000-11-23,2001-02-22,925.0,925.0,3.87,4.811,aft_hist_btf
FR,bill,FR0101930214,2000-11-27,2000-11-30,2001-06-21,538.0,538.0,3.87,4.977,aft_hist_btf
FR,bill,FR0102626936,2000-11-27,2000-11-30,2001-03-01,943.0,943.0,3.26,4.807,aft_hist_btf
FR,bill,FR0102226414,2000-12-04,2000-12-07,2001-03-08,636.0,636.0,4.08,4.748,aft_hist_btf
FR,bill,FR0102626878,2000-12-04,2000-12-07,2001-01-04,1030.0,1030.0,2.62,4.713,aft_hist_btf
FR,bill,FR0102626944,2000-12-04,2000-12-07,2001-12-06,995.0,995.0,2.18,4.858,aft_hist_btf
FR,bond,FR0000187023,2000-12-07,2000-12-12,2010-10-25,2050.0,2119.7,3.74,5.05,aft_hist_mlt
FR,bond,FR0000571218,2000-12-07,2000-12-12,2029-04-25,529.0,522.969,3.8,5.58,aft_hist_mlt
FR,bill,FR0101930214,2000-12-11,2000-12-14,2001-06-21,519.0,519.0,4.35,4.823,aft_hist_btf
FR,bill,FR0102626951,2000-12-11,2000-12-14,2001-03-15,1011.0,1011.0,2.63,4.743,aft_hist_btf
DE,bond,DE0001136927,2000-12-13,2000-12-15,2002-12-13,6059.4,6063.642,3.3,4.71,finanzagentur
FR,bill,FR0102626944,2000-12-18,2000-12-21,2001-12-06,660.0,660.0,3.92,4.711,aft_hist_btf
FR,bill,FR0102626969,2000-12-18,2000-12-21,2001-03-22,955.0,955.0,2.95,4.719,aft_hist_btf
DE,bond,DE0001135168,2000-12-20,2000-12-22,2011-01-04,4469.2,4619.812,3.9,4.81,finanzagentur
FR,bond,FR0102325695,2000-12-21,2000-12-27,2003-01-12,1241.0,1251.921,5.31,4.54,aft_hist_mlt
FR,bond,FR0102626779,2000-12-21,2000-12-27,2006-01-12,994.0,1012.091,4.69,4.59,aft_hist_mlt
FR,bill,FR0101659797,2000-12-21,2000-12-28,2001-03-29,603.0,603.0,3.56,4.715,aft_hist_btf
FR,bill,FR0101930214,2000-12-21,2000-12-28,2001-06-21,536.0,536.0,3.42,4.723,aft_hist_btf
FR,bill,FR0102626795,2001-01-02,2001-01-04,2001-04-05,1074.0,1074.0,2.94,4.652,aft_hist_btf
FR,bill,FR0102626944,2001-01-02,2001-01-04,2001-12-06,574.0,574.0,4.61,4.538,aft_hist_btf
DE,bond,DE0001135168,2001-01-03,2001-01-05,2011-01-04,5722.5,5959.412,3.6,4.71,finanzagentur
FR,bond,FR0000187023,2001-01-04,2001-01-09,2010-10-25,2653.0,2772.65,3.44,4.91,aft_hist_mlt
FR,bond,FR0000570673,2001-01-04,2001-01-09,2009-01-25,584.0,568.174,2.65,0.0,aft_hist_mlt
FR,bond,FR0000571218,2001-01-04,2001-01-09,2029-04-25,615.0,625.516,3.41,5.38,aft_hist_mlt
FR,bill,FR0102226398,2001-01-08,2001-01-11,2001-08-02,503.0,503.0,4.52,4.427,aft_hist_btf
FR,bill,FR0102626803,2001-01-08,2001-01-11,2001-04-12,1009.0,1009.0,3.55,4.527,aft_hist_btf
DE,bill,DE0001114379,2001-01-10,2001-01-12,2001-07-13,5052.0,4939.441,2.2,4.5079,finanzagentur
FR,bill,FR0102626811,2001-01-15,2001-01-18,2001-04-19,1033.0,1033.0,3.34,4.6,aft_hist_btf
FR,bill,FR0102626944,2001-01-15,2001-01-18,2001-12-06,738.0,738.0,2.95,4.485,aft_hist_btf
FR,bond,FR0000571424,2001-01-18,2001-01-23,2009-07-25,499.0,483.731,2.53,3.42,aft_hist_mlt
FR,bond,FR0102325695,2001-01-18,2001-01-23,2003-01-12,1507.0,1522.371,6.53,4.45,aft_hist_mlt
FR,bond,FR0102626779,2001-01-18,2001-01-23,2006-01-12,1786.0,1820.291,3.59,4.56,aft_hist_mlt
FR,bill,FR0102226398,2001-01-22,2001-01-25,2001-08-02,1107.0,1107.0,2.57,4.521,aft_hist_btf
FR,bill,FR0102626829,2001-01-22,2001-01-25,2001-04-26,1209.0,1209.0,3.33,4.583,aft_hist_btf
FR,bill,FR0101930149,2001-01-29,2001-02-01,2001-05-03,1372.0,1372.0,2.63,4.612,aft_hist_btf
FR,bill,FR0102626837,2001-01-29,2001-02-01,2002-01-31,2128.0,2128.0,3.46,4.51,aft_hist_btf
DE,bond,DE0001135176,2001-01-31,2001-02-02,2031-01-04,4378.0,4496.644,1.4,5.31,finanzagentur
FR,bond,FR0000187361,2001-02-01,2001-02-06,2016-10-25,4003.0,3923.741,2.39,5.18,aft_hist_mlt
FR,bill,FR0102226398,2001-02-05,2001-02-08,2001-08-02,803.0,803.0,4.69,4.531,aft_hist_btf
FR,bill,FR0102626845,2001-02-05,2001-02-08,2001-05-10,1216.0,1216.0,3.9,4.607,aft_hist_btf
FR,bill,FR0102626837,2001-02-12,2001-02-15,2002-01-31,1006.0,1006.0,3.49,4.441,aft_hist_btf
FR,bill,FR0102626852,2001-02-12,2001-02-15,2001-05-17,1803.0,1803.0,2.62,4.608,aft_hist_btf
DE,bond,DE0001141372,2001-02-14,2001-02-16,2006-02-17,5538.8,5649.576,2.3,4.52,finanzagentur
FR,bond,FR0102325695,2001-02-15,2001-02-20,2003-01-12,1395.0,1407.415,6.29,4.49,aft_hist_mlt
FR,bond,FR0102626779,2001-02-15,2001-02-20,2006-01-12,2343.0,2380.488,3.23,4.62,aft_hist_mlt
FR,bill,FR0102226448,2001-02-19,2001-02-22,2001-09-06,1107.0,1107.0,2.88,4.544,aft_hist_btf
FR,bill,FR0102626860,2001-02-19,2001-02-22,2001-05-23,1700.0,1700.0,3.03,4.646,aft_hist_btf
FR,bill,FR0102626837,2001-02-26,2001-03-01,2002-01-31,790.0,790.0,3.74,4.552,aft_hist_btf
FR,bill,FR0102626977,2001-02-26,2001-03-01,2001-05-31,1647.0,1647.0,2.69,4.681,aft_hist_btf
FR,bond,FR0000187023,2001-03-01,2001-03-06,2010-10-25,1986.0,2080.335,3.7,4.87,aft_hist_mlt
FR,bond,FR0000187361,2001-03-01,2001-03-06,2016-10-25,1460.0,1433.428,3.15,5.17,aft_hist_mlt
FR,bill,FR0102226448,2001-03-05,2001-03-08,2001-09-06,1104.0,1104.0,2.56,4.559,aft_hist_btf
FR,bill,FR0102626795,2001-03-05,2001-03-08,2001-04-05,802.0,802.0,2.14,4.727,aft_hist_btf
FR,bill,FR0102626985,2001-03-05,2001-03-08,2001-06-07,1950.0,1950.0,3.08,4.654,aft_hist_btf
FR,bill,FR0102626837,2001-03-12,2001-03-15,2002-01-31,718.0,718.0,3.65,4.474,aft_hist_btf
FR,bill,FR0102626993,2001-03-12,2001-03-15,2001-06-14,1210.0,1210.0,3.14,4.665,aft_hist_btf
DE,bond,DE0001136935,2001-03-14,2001-03-16,2003-03-14,7741.0,7727.84,3.4,4.34,finanzagentur
FR,bond,FR0102325695,2001-03-15,2001-03-20,2003-01-12,1336.0,1351.364,7.15,4.32,aft_hist_mlt
FR,bond,FR0102626779,2001-03-15,2001-03-20,2006-01-12,2298.0,2350.624,3.15,4.46,aft_hist_mlt
FR,bill,FR0101930214,2001-03-19,2001-03-22,2001-06-21,968.0,968.0,4.32,4.648,aft_hist_btf
FR,bill,FR0102627009,2001-03-19,2001-03-22,2001-10-11,1279.0,1279.0,2.93,4.492,aft_hist_btf
FR,bill,FR0102626837,2001-03-26,2001-03-29,2002-01-31,1007.0,1007.0,3.95,4.208,aft_hist_btf
FR,bill,FR0102627017,2001-03-26,2001-03-29,2001-06-28,1464.0,1464.0,4.58,4.414,aft_hist_btf
FR,bill,FR0102627009,2001-04-02,2001-04-05,2001-10-11,1035.0,1035.0,2.89,4.325,aft_hist_btf
FR,bill,FR0103230290,2001-04-02,2001-04-05,2001-07-05,1699.0,1699.0,2.99,4.45,aft_hist_btf
FR,bond,FR0000187361,2001-04-05,2001-04-10,2016-10-25,1569.0,1530.559,2.89,5.23,aft_hist_mlt
FR,bond,FR0000570673,2001-04-05,2001-04-10,2009-01-25,462.0,452.298,3.26,0.0,aft_hist_mlt
FR,bond,FR0000570731,2001-04-05,2001-04-10,2011-04-25,1811.0,2034.659,4.03,4.91,aft_hist_mlt
FR,bond,FR0000571424,2001-04-05,2001-04-10,2009-07-25,479.0,465.061,3.49,3.41,aft_hist_mlt
FR,bill,FR0103230308,2001-04-09,2001-04-12,2001-07-12,1704.0,1704.0,2.61,4.431,aft_hist_btf
FR,bill,FR0103230316,2001-04-09,2001-04-12,2002-04-11,1010.0,1010.0,4.29,4.171,aft_hist_btf
FR,bill,FR0102627009,2001-04-17,2001-04-19,2001-10-11,1006.0,1006.0,2.16,4.565,aft_hist_btf
FR,bill,FR0103230324,2001-04-17,2001-04-19,2001-07-19,1709.0,1709.0,2.37,4.65,aft_hist_btf
DE,bill,DE0001114387,2001-04-18,2001-04-20,2001-10-19,6765.0,6610.893,1.1,4.6109,finanzagentur
FR,bond,FR0103230423,2001-04-19,2001-04-24,2006-07-12,3762.0,3739.428,2.51,4.63,aft_hist_mlt
FR,bill,FR0103230316,2001-04-23,2001-04-26,2002-04-11,1205.0,1205.0,3.01,4.477,aft_hist_btf
FR,bill,FR0103230332,2001-04-23,2001-04-26,2001-07-26,1805.0,1805.0,3.26,4.65,aft_hist_btf
FR,bill,FR0102226398,2001-04-30,2001-05-03,2001-08-02,1207.0,1207.0,3.03,4.702,aft_hist_btf
FR,bill,FR0102626944,2001-04-30,2001-05-03,2001-12-06,813.0,813.0,2.22,4.659,aft_hist_btf
FR,bond,FR0000187361,2001-05-03,2001-05-09,2016-10-25,1278.0,1217.295,3.91,5.46,aft_hist_mlt
FR,bond,FR0000570731,2001-05-03,2001-05-09,2011-04-25,3085.0,3397.51,2.75,5.17,aft_hist_mlt
FR,bill,FR0103230316,2001-05-07,2001-05-10,2002-04-11,650.0,650.0,4.49,4.557,aft_hist_btf
FR,bill,FR0103230340,2001-05-07,2001-05-10,2001-08-09,1069.0,1069.0,3.6,4.679,aft_hist_btf
FR,bill,FR0102626944,2001-05-14,2001-05-17,2001-12-06,554.0,554.0,6.35,4.38,aft_hist_btf
FR,bill,FR0103230357,2001-05-14,2001-05-17,2001-08-16,1095.0,1095.0,4.91,4.465,aft_hist_btf
DE,bond,DE0001141372,2001-05-16,2001-05-18,2006-02-17,4732.5,4797.335,2.8,4.64,finanzagentur
FR,bond,FR0000571424,2001-05-17,2001-05-22,2009-07-25,690.0,670.473,3.37,3.4,aft_hist_mlt
FR,bond,FR0102325695,2001-05-17,2001-05-22,2003-01-12,1543.0,1556.733,5.05,4.41,aft_hist_mlt
FR,bond,FR0103230423,2001-05-17,2001-05-22,2006-07-12,1923.0,1902.232,3.62,4.74,aft_hist_mlt
FR,bill,FR0103230316,2001-05-21,2001-05-23,2002-04-11,517.0,517.0,5.42,4.381,aft_hist_btf
FR,bill,FR0103230365,2001-05-21,2001-05-23,2001-08-23,1125.0,1125.0,4.79,4.452,aft_hist_btf
DE,bond,DE0001135184,2001-05-23,2001-05-25,2011-07-04,6099.0,6030.691,2.0,5.14,finanzagentur
FR,bill,FR0102626944,2001-05-28,2001-05-31,2001-12-06,551.0,551.0,7.42,4.372,aft_hist_btf
FR,bill,FR0103230373,2001-05-28,2001-05-31,2001-08-30,1218.0,1218.0,4.88,4.439,aft_hist_btf
FR,bill,FR0102226448,2001-06-05,2001-06-07,2001-09-06,818.0,818.0,4.62,4.338,aft_hist_btf
FR,bill,FR0103230381,2001-06-05,2001-06-07,2002-06-06,883.0,883.0,3.61,4.202,aft_hist_btf
FR,bond,FR0000187635,2001-06-07,2001-06-12,2032-10-25,3686.0,3668.676,2.38,5.78,aft_hist_mlt
FR,bill,FR0102626944,2001-06-11,2001-06-14,2001-12-06,503.0,503.0,7.19,4.252,aft_hist_btf
FR,bill,FR0103230399,2001-06-11,2001-06-14,2001-09-13,1101.0,1101.0,4.07,4.333,aft_hist_btf
DE,bond,DE0001136943,2001-06-13,2001-06-15,2003-06-13,8316.0,8304.358,2.9,4.33,finanzagentur
FR,bill,FR0103230381,2001-06-18,2001-06-21,2002-06-06,542.0,542.0,5.46,4.21,aft_hist_btf
FR,bill,FR0103230407,2001-06-18,2001-06-21,2001-09-20,1150.0,1150.0,4.57,4.306,aft_hist_btf
FR,bond,FR0000186413,2001-06-21,2001-06-26,2029-07-25,282.0,275.26,2.97,3.54,aft_hist_mlt
FR,bond,FR0000571424,2001-06-21,2001-06-26,2009-07-25,414.0,403.526,4.37,3.36,aft_hist_mlt
FR,bond,FR0100059601,2001-06-21,2001-06-26,2003-07-12,1145.0,1150.496,7.31,4.25,aft_hist_mlt
FR,bond,FR0103230423,2001-06-21,2001-06-26,2006-07-12,2646.0,2634.622,4.25,4.6,aft_hist_mlt
FR,bill,FR0102626837,2001-06-25,2001-06-28,2002-01-31,501.0,501.0,5.72,4.157,aft_hist_btf
FR,bill,FR0103230415,2001-06-25,2001-06-28,2001-09-27,1167.0,1167.0,3.75,4.259,aft_hist_btf
FR,bill,FR0103230381,2001-07-02,2001-07-05,2002-06-06,502.0,502.0,5.52,4.171,aft_hist_btf
FR,bill,FR0103535961,2001-07-02,2001-07-05,2001-10-04,1102.0,1102.0,3.38,4.264,aft_hist_btf
DE,bond,DE0001135184,2001-07-04,2001-07-06,2011-07-04,5983.0,5929.751,2.9,5.11,finanzagentur
FR,bond,FR0000187361,2001-07-05,2001-07-10,2016-10-25,998.0,941.613,2.86,5.56,aft_hist_mlt
FR,bond,FR0000187635,2001-07-05,2001-07-10,2032-10-25,1815.0,1801.388,2.53,5.8,aft_hist_mlt
FR,bond,FR0000570731,2001-07-05,2001-07-10,2011-04-25,1203.0,1315.36,5.26,5.25,aft_hist_mlt
FR,bill,FR0102627009,2001-07-09,2001-07-12,2001-10-11,1015.0,1015.0,3.29,4.342,aft_hist_btf
